cell,x,y,Ash,Basswood,Beech,Birch,Cedar.juniper,Cherry,Elm,Fir,Hemlock,Hickory,Maple,Oak,Other.hardwoods,Pine,Poplar,Spruce,Tamarack,Tulip.poplar,Walnut,Total
27963,1037000,742000,1.105525026,0.480017255,0.926897199,0.335758172,0.60565746,0.431436924,0.370143596,0,0,0.465730159,2.354664341,1.709423763,0.119016242,1.495398597,1.197512826,0.139339343,0,0,0.227540981,1.644421034
27964,1045000,742000,1.205139975,0.489784436,0.927286935,0.371116987,0.659042479,0.440967045,0.393859975,0,0,0.486012831,2.54439733,1.764214729,0.124063279,1.620751924,1.282724087,0.157989391,0,0,0.23768459,1.790974702
27965,1053000,742000,1.358712051,0.514042976,0.979367849,0.425021244,0.763403095,0.460033514,0.429209766,0,0,0.517657963,2.800210548,1.906109262,0.13016019,1.83426071,1.405176702,0.181812612,0,0,0.251085473,1.944193329
28175,365000,734000,0.655808871,0.647100765,0,0.194977097,0.243029026,0.380146182,0.53804998,0,0,0.764733116,1.389144712,5.977792514,0.166107774,0.372694566,0.453584189,0,0,0,0.701444074,1.883585007
28177,381000,734000,0.55287081,0.645653586,0,0.207278248,0.177911361,0.329256698,0.434482542,0,0,0.61496486,1.219717074,4.805847107,0.150419636,0.374338194,0.374006861,0.040829282,0,0,0.588122497,1.719172297
28178,389000,734000,0.530086269,0.664278832,0,0.215188183,0.162828791,0.317555477,0.40942617,0,0,0.575046062,1.155201889,4.446431293,0.143914497,0.394661737,0.346296257,0.039427318,0,0,0.558788904,1.622389457
28183,429000,734000,0.430328449,0.600013088,0,0.244574776,0.123055178,0.337622001,0.3537781,0,0,0.497468261,0.866091164,3.334191031,0.124535002,0.441608011,0.293916616,0.041622091,0,0,0.513793893,1.317718281
28186,453000,734000,0.426503442,0.555963936,0,0.234407701,0.108516157,0.413267192,0.354985472,0,0,0.526322919,0.81182057,3.43401523,0.125046608,0.407505122,0.291631535,0.049725215,0,0,0.533908992,1.353078743
28188,469000,734000,0.427045393,0.502054449,0,0.183983398,0.106143382,0.463182152,0.342970506,0,0,0.532946584,0.790334177,3.524091366,0.12463652,0.396656743,0.282650146,0.057533079,0,0,0.510799333,1.42391162
28189,477000,734000,0.431871241,0.474180044,0,0.159362746,0.110436435,0.487359274,0.341587928,0,0,0.535929732,0.787990104,3.592064917,0.124649501,0.404692401,0.283795446,0.062824577,0.019327261,0,0.493267206,1.460294531
28190,485000,734000,0.441044193,0.447844726,0,0.13820748,0.117861164,0.512004334,0.343165286,0,0,0.539745624,0.78884228,3.679580565,0.125178445,0.421190525,0.290246356,0.069014836,0.021294233,0,0.472630623,1.489514988
28192,501000,734000,0.484344626,0.418235064,0,0.10658888,0.138588829,0.574220928,0.3560982,0,0,0.555061608,0.805799887,3.930100126,0.128038459,0.488816142,0.321345786,0.08371601,0.026033998,0,0.428271847,1.522906516
28195,525000,734000,0.593759484,0.427547147,0,0.078084468,0.150958149,0.614360432,0.359926445,0,0,0.543451218,0.783713433,3.706028809,0.13068234,0.673905438,0.371547395,0.105691054,0.033246524,0,0.352718478,1.502714997
28197,541000,734000,0.652101435,0.455805102,0,0.066979738,0.147230493,0.573325321,0.336876727,0,0,0.502021293,0.744828882,3.046440044,0.128271841,0.807836199,0.380735419,0.116825791,0.036796173,0,0.304824047,1.462180349
28198,549000,734000,0.706659475,0.496195307,0,0.064977311,0.15128152,0.558068169,0.332232917,0,0,0.492376133,0.755135155,2.809864551,0.127487886,0.897245842,0.38991163,0.122778067,0.03905973,0,0.289513649,1.4467225
28199,557000,734000,0.80190245,0.56919668,0,0.065747368,0.163029703,0.555173956,0.337245237,0,0,0.499109578,0.798780372,2.728702507,0.127598606,1.026889997,0.407830422,0.129941193,0.041852243,0,0.281066912,1.441672074
28200,565000,734000,0.914329887,0.655869359,0,0.068073757,0.178633651,0.545762656,0.341805028,0,0,0.508358406,0.857710281,2.702908363,0.12785042,1.134439325,0.426926697,0.137049566,0.044205072,0,0.274743853,1.450221916
28201,573000,734000,0.99087944,0.713212287,0,0.070311556,0.190614889,0.511057075,0.334231856,0,0,0.503824237,0.904184536,2.632498106,0.127310419,1.117280251,0.435454797,0.141793411,0.04470128,0,0.266163944,1.471249404
28202,581000,734000,1.085515406,0.784476178,0,0.074406457,0.207512315,0.482962598,0.332878425,0,0,0.505942913,0.97750069,2.662059706,0.127372163,1.077375285,0.448428199,0.146480869,0.044686621,0,0.261215336,1.500409867
28205,605000,734000,1.523393277,1.167456977,0,0.102278245,0.306021964,0.467868426,0.380763818,0,0,0.546165935,1.394075747,3.348192438,0.131243773,1.057762793,0.546917732,0.163022125,0.045822896,0,0.256598377,1.588875917
28224,757000,734000,0.877866643,0.651055114,1.19195899,0.153397444,0.216512775,0.489340007,0.192733127,0,0.559382122,0.249057939,2.285155112,5.323977684,0.110918424,2.051009803,0.83209868,0.063296432,0.029986688,0,0.071675172,2.024486237
28225,765000,734000,0.821384808,0.567490318,0.886382781,0.140801796,0.194177685,0.464117848,0.182695157,0,0.439824185,0.235997155,2.183099861,4.803725714,0.107470127,1.765976702,0.798862911,0.057097537,0.029122986,0,0.068823583,1.966420972
28226,773000,734000,0.820993816,0.517370795,0.734592955,0.134283987,0.184032449,0.45867372,0.179412622,0,0.367507186,0.231609008,2.145589209,4.499610476,0.104891087,1.625409717,0.796357019,0.052102145,0.028938033,0,0.067369314,1.885867987
28227,781000,734000,0.796656182,0.447081125,0.619327889,0.126796464,0.171085172,0.441476764,0.174043191,0,0.294051791,0.227268549,2.053436313,4.084405108,0.10190232,1.396238992,0.784963189,0.047029089,0.028487199,0,0.066044579,1.791709174
28228,789000,734000,0.773033395,0.385049307,0.558144819,0.121446218,0.160566875,0.428136305,0.17112598,0,0.241814616,0.227083637,1.967631392,3.733141384,0.099527288,1.205836482,0.780216821,0.042728496,0.028381602,0,0.065495283,1.693045389
28229,797000,734000,0.760302972,0.340854021,0.540078492,0.118881274,0.153090036,0.425268313,0.172724224,0,0.210728272,0.232747538,1.913586233,3.524340887,0.09816473,1.098073848,0.788028951,0.039451274,0.029002496,0,0.065956423,1.603266161
28230,805000,734000,0.747125335,0.310282202,0.542482149,0.117822871,0.146702129,0.428893316,0.177484054,0,0.190353745,0.243147913,1.872609953,3.40061156,0.097610353,1.035419948,0.801676471,0.037051828,0.030334202,0,0.06728177,1.530995818
28232,821000,734000,0.730810635,0.292925618,0.585612652,0.11774117,0.137750334,0.455427299,0.195487655,0,0.167446144,0.277388438,1.821148578,3.329654184,0.098473184,1.012982201,0.84411584,0.034454175,0.034798292,0,0.072522404,1.446566678
28234,837000,734000,0.692240586,0.315538585,0.578563076,0.113438129,0.125821706,0.468293641,0.210773468,0,0.147810273,0.308253845,1.70990687,3.060183407,0.099708353,0.958421087,0.855530704,0.0335311,0.039142672,0,0.07960222,1.419605644
28235,845000,734000,0.705672346,0.350976881,0.587855116,0.113038685,0.124192085,0.4814443,0.222381338,0,0.146231537,0.325827647,1.679457366,2.992492052,0.101116587,0.983366518,0.872555475,0.033885617,0.041183002,0,0.084473464,1.414347871
28236,853000,734000,0.752904644,0.407527207,0.619691481,0.115386884,0.126811419,0.505390282,0.239296818,0,0.151513002,0.348126187,1.678549514,3.025450637,0.103385512,1.064269643,0.908742027,0.034866367,0.043080419,0,0.090583381,1.408580693
28237,861000,734000,0.80853762,0.47371426,0.649755487,0.119423418,0.130567166,0.530672622,0.25675443,0,0,0.3708947,1.676153186,3.07765365,0.105996925,1.151223594,0.950793379,0.036235943,0.044161328,0,0.097323643,1.399381283
28238,869000,734000,0.847247023,0.531258096,0.658694141,0.124097517,0.131880079,0.548235166,0.268955509,0,0,0.388407524,1.653584909,3.091380752,0.108334635,1.206613273,0.98534225,0.037713968,0.043756501,0,0.103790593,1.384951634
28243,909000,734000,0.822535894,0.612406188,0.634004436,0.174140498,0.148298885,0.567607947,0.285481205,0,0,0.417614046,1.637684345,3.146926315,0.11860553,1.261288569,1.152153452,0.048729039,0.03374495,0,0.131673832,1.28024384
28244,917000,734000,0.768535482,0.595912471,0.604655334,0.177862707,0.150291248,0.538165043,0.276976048,0,0,0.410705554,1.611586735,3.025446858,0.117769036,1.155615299,1.140097744,0.050986911,0.030982415,0,0.135463698,1.269666503
28249,957000,734000,0.664544795,0.556257836,0.698397724,0.195072553,0.220960619,0.482279797,0.275842366,0,0,0.444294603,1.70239133,2.551730725,0.112910917,0.891574772,1.068929726,0.066368959,0.023721493,0,0.162531822,1.312082169
28250,965000,734000,0.673532737,0.552775792,0.774043229,0.204146307,0.255729431,0.488701179,0.282725215,0,0,0.461753267,1.746357503,2.449532245,0.11286687,0.891931631,1.059804605,0.070594204,0.023313649,0,0.169480539,1.32046803
28251,973000,734000,0.664612622,0.526508624,0.821807565,0.210481771,0.287327677,0.479040549,0.28130505,0,0,0.467965606,1.751683675,2.255358205,0.112413461,0.851770766,1.0253686,0.074314087,0.022888674,0,0.174671606,1.318852328
28252,981000,734000,0.643456942,0.486620221,0.839030849,0.213906352,0.315250129,0.455071676,0.27298892,0,0,0.462824345,1.726657712,2.025910038,0.11175248,0.786321557,0.9744798,0.07775702,0.022570628,0,0.178458762,1.3087646
28253,989000,734000,0.653728415,0.46922172,0.898092996,0.22273301,0.35844836,0.443216456,0.272140298,0,0,0.464090982,1.737169634,1.908148915,0.111998311,0.777668506,0.948976213,0.082447568,0,0,0.183930568,1.295070647
28254,997000,734000,0.694013274,0.471725548,0.989737369,0.236783856,0.415997346,0.442868406,0.280095845,0,0,0.471673376,1.788114351,1.877556809,0.113154833,0.823396173,0.948986543,0.08856696,0,0,0.191093049,1.28789316
28255,1005000,734000,0.739904715,0.476945213,1.049395326,0.250434815,0.466364577,0.442066211,0.291038662,0,0,0.476201755,1.853828789,1.857371403,0.114851591,0.886374422,0.95827469,0.095684106,0,0,0.198457736,1.302210755
28256,1013000,734000,0.774136318,0.47301896,1.031605399,0.259273524,0.487695032,0.434316527,0.299703666,0,0,0.472068997,1.916245154,1.80514587,0.116851193,0.948536494,0.96698489,0.103344749,0,0,0.204888257,1.349065228
28259,1037000,734000,0.983922899,0.496557946,0.960312245,0.317928525,0.563611997,0.448766996,0.35702622,0,0,0.495572028,2.350543652,1.850481035,0.128281578,1.344048875,1.128800154,0.140310044,0,0,0.233179207,1.695503422
28261,1053000,734000,1.267135187,0.535216889,1.015253189,0.409438767,0.716223947,0.480226777,0.424239232,0,0,0.558938083,2.848150212,2.101705482,0.140648991,1.710906405,1.359780499,0.1826048,0,0,0.26072354,2.017743476
28471,365000,726000,0.740477568,0.729070037,0,0.188810669,0.291047504,0.412883672,0.566850156,0,0,0.77828471,1.517760898,6.324459431,0.183207114,0.413289965,0.459001175,0,0,0,0.775479523,1.961738296
28473,381000,726000,0.615026543,0.719567796,0,0.197138701,0.214123338,0.361382627,0.459472059,0,0,0.624077077,1.310405904,5.050158229,0.16586201,0.397222057,0.37528482,0.043231522,0,0,0.656226337,1.805185486
28475,397000,726000,0.540989072,0.750088754,0,0.209492992,0.181768232,0.344958258,0.414109911,0,0,0.555733298,1.137910935,4.380893876,0.151778745,0.428760547,0.323025777,0.040763785,0,0,0.605096236,1.626087734
28476,405000,726000,0.527764081,0.770730641,0,0.217863716,0.17635168,0.352710194,0.410412951,0,0,0.551033459,1.076373826,4.275224544,0.146843031,0.461692413,0.311227888,0.040650811,0,0,0.601182511,1.544819849
28477,413000,726000,0.517707161,0.784146254,0,0.225557513,0.170144848,0.366876136,0.409628367,0,0,0.552704208,1.02525742,4.207728445,0.143100304,0.492411127,0.304746399,0.041190003,0,0,0.602551587,1.477539955
28478,421000,726000,0.481283736,0.744290403,0,0.226622127,0.153488215,0.371054808,0.393047779,0,0,0.533188345,0.950244159,3.929454789,0.139334195,0.482083061,0.293799003,0.042018756,0,0,0.591998199,1.427402827
28479,429000,726000,0.439372949,0.68331057,0,0.224106374,0.135120735,0.372348258,0.372223172,0,0,0.508384565,0.874404443,3.605270955,0.136378788,0.447529837,0.282292006,0.043282753,0,0,0.579431003,1.396263847
28480,437000,726000,0.417466317,0.646763947,0,0.222502339,0.123010234,0.386066321,0.363649773,0,0,0.502570718,0.827781464,3.463886603,0.135298121,0.424480272,0.27660487,0.045255274,0,0,0.579616183,1.3831891
28481,445000,726000,0.416952101,0.637718521,0,0.22023747,0.116817088,0.416395502,0.368090059,0,0,0.517777321,0.810105122,3.530459685,0.135913694,0.421462621,0.276549609,0.047976587,0,0,0.59212199,1.384658594
28482,453000,726000,0.420526041,0.624367996,0,0.210674012,0.112136171,0.451526276,0.37176555,0,0,0.533997097,0.797446008,3.635672487,0.136833558,0.421404147,0.275888169,0.051145734,0,0,0.600626671,1.399854494
28483,461000,726000,0.408314148,0.577671655,0,0.189423239,0.105517457,0.472392407,0.360406077,0,0,0.52860556,0.768474958,3.588497842,0.136392793,0.405283675,0.268396,0.054244798,0,0,0.585803588,1.426270364
28484,469000,726000,0.410567802,0.551739904,0,0.168368852,0.10535737,0.503559669,0.359095668,0,0,0.536267123,0.763727325,3.686072636,0.136557729,0.413870721,0.267054693,0.058183933,0,0,0.575375868,1.459687764
28485,477000,726000,0.417737552,0.52252347,0,0.148717669,0.109833772,0.531537895,0.360895272,0,0,0.54473658,0.763244589,3.79364101,0.136995432,0.430749589,0.270640224,0.063001731,0,0,0.560699427,1.494374795
28486,485000,726000,0.434616081,0.497799706,0,0.13153291,0.118545496,0.563124357,0.367209946,0,0,0.557995176,0.769511689,3.956034833,0.138119309,0.460938716,0.280439883,0.068840408,0,0,0.544075381,1.524446085
28488,501000,726000,0.46249483,0.431120431,0,0.100851256,0.134349059,0.597830612,0.364189128,0,0,0.554081285,0.754479448,4.021326123,0.140091313,0.503489384,0.306265573,0.081343392,0.024367877,0,0.481296289,1.560359941
28490,517000,726000,0.533247483,0.415810215,0,0.081943824,0.147096955,0.635236249,0.36978986,0,0,0.553259888,0.753515168,3.98745412,0.142909288,0.611569409,0.345342064,0.094956484,0.029019374,0,0.425413427,1.561372066
28491,525000,726000,0.588018128,0.434147765,0,0.075861879,0.151777211,0.655408243,0.375826712,0,0,0.556215478,0.761730838,3.963145971,0.14385605,0.715452143,0.366142245,0.101758673,0.031445379,0,0.403233712,1.546714231
28492,533000,726000,0.60986003,0.434940752,0,0.069388698,0.149088583,0.635388615,0.361220248,0,0,0.533342723,0.740969156,3.638855961,0.142399819,0.77844932,0.37287121,0.10703503,0.032990504,0,0.372596964,1.52652547
28494,549000,726000,0.669926411,0.467144063,0,0.062154807,0.150523792,0.583731565,0.334638969,0,0,0.494124717,0.726702872,2.989276456,0.139188768,0.904192653,0.387450851,0.11725695,0.036223252,0,0.326203562,1.491706746
28495,557000,726000,0.74376879,0.518745914,0,0.062268473,0.160797507,0.573669053,0.333950919,0,0,0.496243716,0.757340049,2.873249104,0.138778794,1.007005411,0.405350265,0.123643363,0.038444482,0,0.314781459,1.486353736
28497,573000,726000,0.959099468,0.668253909,0,0.067229302,0.194233252,0.54653225,0.33797087,0,0,0.517877569,0.870587405,2.918044012,0.138821338,1.147014411,0.447622715,0.136968659,0.04152766,0,0.30212436,1.516660236
28498,581000,726000,1.095235035,0.764234367,0,0.071940961,0.215282323,0.529031198,0.343882111,0,0,0.531631751,0.957766494,3.048434781,0.139332098,1.136158537,0.471552992,0.143492071,0.042211242,0,0.299546293,1.545529201
28500,597000,726000,1.404263159,1.007729468,0,0.086688278,0.26817567,0.505661086,0.370816503,0,0,0.552980708,1.20066539,3.434940566,0.141368469,1.022464719,0.533808685,0.156077119,0.043344609,0,0.297046832,1.609234352
28501,605000,726000,1.551284715,1.14244964,0,0.09713595,0.302193654,0.501933973,0.387656726,0,0,0.557506974,1.339218278,3.672102365,0.142506523,1.014338887,0.573399067,0.161182759,0.043696561,0,0.292615822,1.634804491
28521,765000,726000,0.850907723,0.5596867,0.892159139,0.132358292,0.180620669,0.504605008,0.195881216,0,0.424537406,0.256353056,2.173108434,4.650503902,0.119672552,1.688105694,0.820317553,0.057566359,0.030127024,0,0.078202262,1.958983159
28522,773000,726000,0.832968789,0.498911336,0.731072968,0.124620802,0.166978516,0.490869655,0.191096694,0,0.34249092,0.25188905,2.123543785,4.292405994,0.116713675,1.490650825,0.807637169,0.052518245,0.029918138,0,0.076453835,1.889837982
28526,805000,726000,0.779396285,0.317379008,0.541517135,0.108405712,0.131873509,0.469229395,0.195494766,0,0.171289819,0.2782031,1.912006008,3.437570948,0.109650894,0.982452664,0.816102493,0.038464442,0.032132241,0,0.077982683,1.564462843
28527,813000,726000,0.739218601,0.293811804,0.53203022,0.105923894,0.124410831,0.468894247,0.199809474,0,0.151030369,0.293294429,1.836467532,3.279307013,0.109150401,0.913004646,0.816479436,0.036636861,0.033803755,0,0.080280444,1.514814653
28528,821000,726000,0.712999889,0.288011477,0.541949969,0.104432293,0.119292695,0.478174634,0.207637376,0,0.138569877,0.313754536,1.78579911,3.196141303,0.109380248,0.892010149,0.826015954,0.035533069,0.035974993,0,0.083608006,1.482266834
28529,829000,726000,0.698350957,0.297476802,0.55828371,0.103362192,0.115622672,0.492503882,0.217534534,0,0.130708436,0.336804527,1.750045978,3.138887801,0.110099946,0.898990315,0.839532681,0.035004912,0.038317049,0,0.087749767,1.463540579
28530,837000,726000,0.695089338,0.320369739,0.575341313,0.102764816,0.113236732,0.508119777,0.228359153,0,0.126144857,0.359948842,1.72046793,3.082184736,0.111174258,0.91950063,0.853480446,0.034972515,0.040506255,0,0.092595974,1.454490725
28531,845000,726000,0.710952941,0.35852615,0.601543282,0.103404858,0.112862061,0.526831676,0.241031989,0,0.126076154,0.383774302,1.703213279,3.049923315,0.112739683,0.961354836,0.872301241,0.035463875,0.042414033,0,0.098346551,1.448332416
28532,853000,726000,0.757450741,0.417973335,0.65128678,0.10643282,0.115925494,0.55622792,0.258511047,0,0,0.412258149,1.712503967,3.10489675,0.115187237,1.05073757,0.907627403,0.036588428,0.044116751,0,0.105445252,1.442381382
28533,861000,726000,0.811848243,0.487989129,0.701889367,0.111046095,0.120415826,0.588686082,0.276648946,0,0,0.441147835,1.720511773,3.181904064,0.11804071,1.146896614,0.949960027,0.038127264,0.045068947,0,0.113294153,1.433861104
28535,877000,726000,0.865086361,0.595930068,0.741244169,0.122213558,0.124174408,0.634782236,0.295750572,0,0,0.478281832,1.682764368,3.254683975,0.122684234,1.251729271,1.018844446,0.041401893,0.042811952,0,0.127395945,1.402275399
28538,901000,726000,0.754203335,0.594655049,0.655328745,0.144583183,0.130496665,0.620428089,0.284586827,0,0,0.467890069,1.602393426,3.074871528,0.127746585,1.106927324,1.072517403,0.047269291,0.035103244,0,0.140820029,1.337313777
28546,965000,726000,0.589823937,0.55360787,0.808993371,0.185956773,0.245598535,0.529846192,0.277506834,0,0,0.51538809,1.755560776,2.639960251,0.123180208,0.783339623,1.008218469,0.074230577,0.022705513,0,0.178249959,1.378990583
28547,973000,726000,0.586944238,0.535978781,0.865137396,0.193163306,0.279584103,0.519622296,0.276499603,0,0,0.521096597,1.764690435,2.472826961,0.12268475,0.77103778,0.97610006,0.07827541,0.022361927,0,0.182711823,1.377376204
28548,981000,726000,0.582559828,0.513482742,0.91222311,0.200573695,0.316331513,0.502395117,0.271605021,0,0,0.517935429,1.758808921,2.29648028,0.122241233,0.753747214,0.938425541,0.082354143,0,0,0.186633005,1.364320116
28549,989000,726000,0.59990769,0.509168457,0.997045838,0.21232811,0.36595614,0.49496262,0.272099058,0,0,0.518731284,1.783340374,2.217345582,0.122586673,0.778368608,0.919379273,0.087442628,0,0,0.191958607,1.344512748
28550,997000,726000,0.634520898,0.517872689,1.09961349,0.2269996,0.423466737,0.493852932,0.278594071,0,0,0.522576055,1.839514838,2.198149492,0.123690086,0.83623706,0.917286729,0.093667154,0,0,0.198393078,1.332889665
28551,1005000,726000,0.663738884,0.517976912,1.138163189,0.238072002,0.462513267,0.483238185,0.285232809,0,0,0.517484061,1.890497703,2.157897147,0.125092535,0.880062041,0.916703509,0.10058596,0,0,0.204196083,1.346350023
28552,1013000,726000,0.710198939,0.523922353,1.150964352,0.251865473,0.491691534,0.478267766,0.297997981,0,0,0.515398693,1.981157515,2.153286553,0.127342902,0.958480241,0.937648235,0.109025257,0,0,0.211419896,1.397344646
28555,1037000,726000,0.876341614,0.510928385,0.973791136,0.305396416,0.530808227,0.465690883,0.344486467,0,0,0.527410498,2.372766865,2.039001227,0.138497662,1.208027598,1.075250568,0.14370022,0,0,0.239638692,1.777429668
28556,1045000,726000,1.00217765,0.531155157,0.985463295,0.345222316,0.585196243,0.479910695,0.377899227,0,0,0.558792836,2.620016823,2.138277643,0.144772598,1.369087609,1.185061874,0.162297196,0,0,0.254394802,1.947066519
28558,1061000,726000,1.356931468,0.576118046,0,0.458624601,0.804890681,0.512650568,0.458149852,0,0,0.641844205,3.189340784,2.508905639,0.159576129,1.833634764,1.461998703,0.213171536,0,0,0.289309576,2.280636398
28767,365000,718000,0.81383977,0.825810622,0,0.179253625,0.335043122,0.444119271,0.585183427,0,0,0.780885503,1.632934199,6.544520926,0.200228947,0.443005503,0.459344662,0,0,0,0.839700549,2.020851527
28768,373000,718000,0.761717751,0.830722168,0,0.184810724,0.297716014,0.422724745,0.536786599,0,0,0.714120679,1.540493109,5.974459505,0.191893972,0.440493998,0.420614243,0,0,0,0.7837195,1.954449824
28769,381000,718000,0.715350403,0.863764374,0,0.190659046,0.268969899,0.410331041,0.501719253,0,0,0.663822288,1.455170721,5.542261239,0.183750282,0.449489553,0.386476494,0,0,0,0.742126834,1.880303867
28772,405000,718000,0.56590024,0.897808565,0,0.204294221,0.209589203,0.396146491,0.438564014,0,0,0.575556087,1.141438634,4.61730417,0.16162395,0.488361998,0.313543827,0.042799258,0,0,0.67531826,1.643992148
28773,413000,718000,0.557158085,0.925687799,0,0.211078275,0.201417176,0.415809263,0.441879236,0,0,0.583229371,1.0864765,4.629693906,0.157879646,0.526342645,0.30653738,0.043320261,0,0,0.68070579,1.577809159
28778,453000,718000,0.402422999,0.663261218,0,0.184154286,0.110903466,0.474169739,0.374708056,0,0,0.525993094,0.773508155,3.63282788,0.14817916,0.42001726,0.258984708,0.051943736,0,0,0.64201466,1.459022417
28779,461000,718000,0.392467145,0.618801317,0,0.168346406,0.104348735,0.49863183,0.368291727,0,0,0.525765725,0.745303843,3.626257862,0.148138147,0.413452961,0.253865886,0.054884701,0,0,0.631318425,1.476586437
28780,469000,718000,0.391718434,0.585065317,0,0.151847234,0.102955586,0.527615675,0.367135853,0,0,0.531735813,0.732257369,3.710197131,0.148476818,0.423133125,0.252863555,0.058377849,0,0,0.62096495,1.503194847
28781,477000,718000,0.403883834,0.561028579,0,0.137036664,0.107420412,0.562788916,0.373842619,0,0,0.547463105,0.733480431,3.897382504,0.149634541,0.451420511,0.258571049,0.06281238,0,0,0.613190743,1.533359627
28782,485000,718000,0.424025234,0.535466415,0,0.123334142,0.115796479,0.598685517,0.382658164,0,0,0.565534798,0.738106725,4.113245674,0.151323341,0.489357232,0.269658169,0.068168971,0,0,0.60098189,1.561087991
28783,493000,718000,0.430207308,0.484160625,0,0.108233517,0.121525242,0.609474581,0.376458656,0,0,0.560270027,0.720025502,4.119742885,0.152016525,0.499900056,0.279120445,0.073429901,0,0,0.566587366,1.583993986
28785,509000,718000,0.488861187,0.438237828,0,0.08753341,0.14242306,0.661563544,0.385205512,0,0,0.578661852,0.725358034,4.333349967,0.155858955,0.59563413,0.317337362,0.086207984,0,0,0.510707149,1.607307489
28786,517000,718000,0.514894049,0.417100378,0,0.079051223,0.143878441,0.66467099,0.378937079,0,0,0.564665235,0.714372414,4.172675899,0.156434104,0.632205197,0.332992571,0.091842811,0.027383908,0,0.475858661,1.605157973
28788,533000,718000,0.580955994,0.420030316,0,0.067178454,0.146154795,0.663912285,0.366426537,0,0,0.543011964,0.710316198,3.833566189,0.155598545,0.777226237,0.363205212,0.102988523,0.030979644,0,0.41767975,1.572251114
28790,549000,718000,0.648741806,0.452380265,0,0.060754389,0.153521427,0.623783104,0.343347926,0,0,0.51448524,0.713588536,3.301404791,0.152422168,0.922693373,0.38888833,0.113369478,0.033834425,0,0.369131264,1.536338719
28791,557000,718000,0.716082818,0.496215761,0,0.060736323,0.165081989,0.612594687,0.340579805,0,0,0.516936765,0.741851062,3.188948409,0.15174054,1.017327109,0.409957585,0.119540039,0.035676822,0,0.355584335,1.53168425
28793,573000,718000,0.92109599,0.632637128,0,0.065534916,0.19890648,0.586556584,0.341677925,0,0,0.537194312,0.844179293,3.237967189,0.151307955,1.128125443,0.460456811,0.132966084,0.038649477,0,0.340685053,1.562508248
28794,581000,718000,1.045357929,0.715166943,0,0.069750684,0.216191675,0.562718927,0.343778898,0,0,0.543638473,0.919263096,3.321112739,0.151351845,1.068254808,0.487429279,0.139618178,0.039540474,0,0.336560954,1.591917588
28795,589000,718000,1.20824934,0.829297873,0,0.075893382,0.239853029,0.549442239,0.356359207,0,0,0.556301933,1.028336458,3.516850895,0.152207893,1.010805395,0.52348623,0.146872551,0.040483683,0,0.3362158,1.624077972
28797,605000,718000,1.566153847,1.118412869,0,0.094214002,0.304943162,0.544342343,0.394785106,0,0,0.572087099,1.294752116,4.041184107,0.154822447,0.977049406,0.608088473,0.159604858,0.041973501,0,0.331913666,1.681296132
28798,613000,718000,1.75002193,1.291845589,0,0.106897828,0.350455903,0.558631524,0.418071749,0,0,0.581268455,1.456686175,4.446369959,0.156840317,1.081092731,0.663225073,0.164828934,0.042733932,0,0.32553119,1.699913218
28816,757000,718000,0.923797317,0.62617896,1.092998531,0.13348736,0.188053508,0.571308333,0.216370027,0,0.492897479,0.286419485,2.214925268,4.918825816,0.136366574,1.875273682,0.872782448,0.063757458,0.031323166,0,0.091399369,1.986685841
28818,773000,718000,0.839741717,0.482915072,0.716844965,0.115344901,0.154601138,0.527206967,0.201808132,0,0.314965122,0.273064489,2.102158401,4.129420921,0.129486212,1.411852733,0.822550921,0.05313733,0.030819991,0.337817656,0.086372101,1.887804787
28820,789000,718000,0.873122466,0.408372226,0.624030954,0.107813643,0.139263862,0.530539066,0.208587789,0,0.222727557,0.291630209,2.102283315,3.900989694,0.125867351,1.21634179,0.842370982,0.045791573,0.032082256,0.2598412,0.08711753,1.732507965
28821,797000,718000,0.870116335,0.372340357,0.599552148,0.104841434,0.131810777,0.533698607,0.214103784,0,0.18908236,0.307144616,2.068771538,3.785791122,0.124623138,1.115678537,0.851501598,0.042866182,0.033183586,0.22379853,0.088785527,1.657697667
28823,813000,718000,0.742371797,0.298285348,0.521750407,0.096298096,0.11204571,0.509312583,0.214699605,0,0.13247726,0.33443421,1.841697968,3.265351303,0.121460386,0.87174637,0.820419095,0.038133875,0.035662469,0.158651941,0.092600447,1.54856693
28824,821000,718000,0.708941423,0.292658149,0.532572113,0.094548659,0.107412163,0.518983474,0.22257043,0,0.120777339,0.359931673,1.784465293,3.176580466,0.121459497,0.850892906,0.826379361,0.037044369,0.037779518,0,0.096553432,1.518453706
28825,829000,718000,0.704075307,0.308633206,0.571707668,0.094395246,0.105906671,0.544730347,0.236355333,0,0.116085405,0.393527144,1.771852599,3.201645901,0.122513977,0.892071221,0.848405381,0.03670626,0.040271957,0,0.101955049,1.501536559
28826,837000,718000,0.709676111,0.338616193,0.616311717,0.094868356,0.105384376,0.572092131,0.250938521,0,0.114055775,0.427693036,1.765383955,3.219532136,0.123940957,0.941077613,0.870193894,0.036859284,0.042509514,0,0.108157788,1.49342902
28828,853000,718000,0.743430209,0.431683608,0.700888042,0.09775461,0.105669159,0.612320157,0.274911737,0,0,0.484885893,1.731696974,3.147327868,0.127148702,1.009739846,0.901673922,0.038345824,0.044908709,0,0.122037533,1.482830964
