cell,x,y,Ash,Basswood,Beech,Birch,Cedar.juniper,Cherry,Elm,Fir,Hemlock,Hickory,Maple,Oak,Other.hardwood,Pine,Poplar,Spruce,Tamarack,Tulip.poplar,Walnut,Total
29974,549000,686000,NA,NA,NA,NA,NA,8.818074916,4.333264182,NA,NA,29.99537724,3.037182163,28.14953911,3.934809168,NA,NA,NA,NA,NA,22.51776677,16.34767385
29975,557000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29976,565000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.54714625,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.54714625
29977,573000,686000,20.52592579,141.0615338,NA,NA,NA,3.838765144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.14207491
29979,589000,686000,24.73769111,NA,NA,NA,NA,6.596188261,NA,NA,NA,NA,NA,125.8822767,NA,12.75292153,2.785690446,NA,NA,NA,NA,34.55095362
29980,597000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.44655477,NA,NA,NA,NA,51.44655477
29981,605000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.586233539,NA,NA,13.71768907,NA,NA,NA,NA,10.1519613
30000,757000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30001,765000,686000,NA,NA,NA,NA,NA,6.057383247,NA,NA,NA,NA,62.29033813,NA,10.95388235,7.175223996,10.41859957,NA,NA,24.41657621,NA,21.10322068
30002,773000,686000,115.7957953,3.650913149,NA,NA,NA,NA,NA,NA,NA,NA,2.274647412,20.39305404,NA,NA,NA,NA,NA,NA,NA,35.52860247
30003,781000,686000,35.36421939,NA,NA,NA,NA,NA,3.205670979,NA,NA,NA,8.028191326,NA,NA,NA,NA,NA,NA,NA,NA,15.5326939
30004,789000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30005,797000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.18388232,47.75351653,NA,NA,NA,NA,NA,NA,NA,23.4218717
30008,821000,686000,5.242725143,NA,NA,NA,NA,NA,NA,NA,NA,9.15514738,101.6813527,4.609500346,NA,NA,4.227866198,NA,NA,NA,NA,24.98331834
30009,829000,686000,NA,NA,NA,NA,NA,4.333264182,8.853204975,NA,NA,13.78634259,65.56043759,59.76470575,NA,NA,7.266419009,NA,NA,NA,NA,35.61118968
30010,837000,686000,NA,NA,NA,NA,NA,NA,2.489654886,NA,NA,NA,20.5702404,NA,NA,NA,NA,NA,NA,NA,NA,11.52994765
30014,869000,686000,20.51020279,NA,27.88349512,NA,NA,2.639480431,NA,NA,NA,71.89935385,10.33474203,NA,NA,NA,NA,NA,NA,NA,7.36495094,20.62519437
30018,901000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.54944196,4.971890616,NA,NA,NA,NA,NA,NA,NA,5.760666288
30019,909000,686000,4.833391576,NA,NA,NA,NA,23.97691731,NA,NA,NA,20.96503428,NA,NA,6.162955189,NA,NA,NA,NA,NA,NA,13.98457459
30021,925000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79456528,NA,NA,NA,68.58284539,NA,NA,NA,NA,35.68870533
30022,933000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.44615342,NA,NA,NA,NA,NA,NA,NA,NA,81.44615342
30024,949000,686000,NA,NA,NA,NA,NA,45.21164203,3.468663338,NA,NA,14.01265388,23.94830852,34.70290598,NA,NA,NA,NA,NA,NA,NA,28.75124597
30027,973000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30028,981000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30029,989000,686000,NA,NA,NA,2.887814884,NA,NA,NA,NA,NA,NA,NA,5.612126147,NA,NA,32.14856205,NA,NA,NA,NA,13.54950103
30030,997000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.78940378,2.345029148,NA,NA,NA,NA,NA,NA,19.56721646
30031,1005000,686000,5.160511203,NA,NA,NA,NA,NA,NA,NA,NA,17.6574684,28.46798562,17.41213184,NA,NA,NA,NA,NA,NA,NA,17.17452427
30033,1021000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.96581031,6.157508834,NA,NA,18.6568744,NA,NA,NA,NA,23.26006451
30034,1029000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.19832849,NA,NA,NA,NA,NA,NA,NA,NA,32.19832849
30035,1037000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30037,1053000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30038,1061000,686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30252,405000,678000,NA,13.72377696,NA,NA,NA,NA,16.87064326,NA,NA,11.23787654,NA,71.6362409,NA,NA,25.48459533,NA,NA,NA,NA,27.7906266
30254,421000,678000,14.97542098,18.99124198,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.50844004,NA,NA,NA,NA,NA,NA,65.09470349,39.64245162
30256,437000,678000,NA,NA,NA,NA,NA,NA,2.79456528,NA,NA,22.03963308,10.30251464,70.80060514,NA,NA,NA,NA,NA,NA,32.72495516,24.429203
30257,445000,678000,NA,NA,NA,NA,NA,46.67599772,7.506453619,NA,NA,NA,NA,66.58245036,NA,28.7900851,NA,NA,NA,NA,NA,32.86370811
30259,461000,678000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30263,493000,678000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30265,509000,678000,NA,NA,NA,NA,NA,14.67052297,4.279379826,NA,NA,NA,NA,48.3701594,10.84197745,NA,5.029658915,NA,NA,NA,NA,18.8139701
30268,533000,678000,NA,NA,NA,NA,NA,13.31413384,10.9110487,NA,NA,10.99608982,3.650913149,184.3912992,NA,NA,NA,NA,NA,NA,10.68269407,33.67234085
30270,549000,678000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30272,565000,678000,NA,3.744135423,NA,NA,NA,NA,NA,NA,NA,NA,17.95866791,25.8810954,NA,NA,NA,NA,NA,NA,NA,15.86129958
30273,573000,678000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.08255967,NA,NA,NA,NA,NA,NA,NA,NA,17.08255967
30275,589000,678000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30277,605000,678000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.85924377,NA,NA,NA,NA,NA,NA,3.379621906,27.11943284
30279,621000,678000,NA,NA,NA,NA,NA,NA,4.13116737,NA,NA,NA,42.54969376,NA,NA,NA,NA,NA,NA,NA,NA,23.34043056
30297,765000,678000,3.468663338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.06926739,NA,NA,NA,NA,NA,39.76896536
30298,773000,678000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30299,781000,678000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.13495483,NA,3.945331533,NA,NA,NA,NA,NA,43.54014318
30303,813000,678000,NA,NA,NA,NA,NA,34.68691651,6.037236198,NA,NA,NA,48.23406542,31.84694245,NA,2.532776289,NA,NA,NA,NA,NA,26.33747557
30304,821000,678000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.070242359,NA,NA,NA,NA,NA,7.070242359
30306,837000,678000,NA,NA,10.14425049,NA,NA,NA,2.954968223,NA,NA,NA,88.79517174,62.91770809,NA,NA,NA,NA,NA,NA,NA,41.20302464
30307,845000,678000,NA,NA,65.33942529,NA,NA,31.33493344,NA,NA,NA,24.06753774,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.24729882
30309,861000,678000,NA,NA,37.59773976,NA,NA,NA,NA,NA,NA,26.77883599,80.815547,NA,NA,NA,NA,NA,NA,NA,NA,48.39737425
30311,877000,678000,NA,NA,NA,NA,NA,NA,6.54944196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.66474533,15.10709365
30312,885000,678000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30313,893000,678000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.5368138,NA,NA,NA,NA,130.5368138
30314,901000,678000,NA,NA,NA,NA,NA,7.086756364,9.978143329,NA,NA,NA,27.98776491,NA,NA,NA,NA,NA,NA,NA,NA,15.01755487
30315,909000,678000,NA,16.28689372,NA,NA,NA,14.34953019,33.2990831,NA,NA,NA,3.037182163,75.55609934,NA,NA,NA,NA,NA,NA,NA,28.5057577
30319,941000,678000,NA,NA,NA,NA,NA,58.04223937,NA,NA,NA,NA,75.02237223,NA,NA,NA,NA,NA,NA,NA,NA,66.5323058
30320,949000,678000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.881538797,NA,50.63049313,NA,NA,NA,61.67921917,NA,NA,NA,39.73041703
30321,957000,678000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.16172331,NA,NA,NA,NA,10.16172331
30323,973000,678000,NA,NA,NA,NA,NA,2.563913947,NA,NA,NA,NA,NA,149.7780245,NA,NA,25.72001193,4.887071719,NA,NA,NA,45.73725552
30324,981000,678000,NA,NA,NA,NA,NA,16.62058349,2.716361752,NA,NA,29.86523468,8.786636016,133.9805275,3.205670979,NA,7.13670142,NA,NA,NA,NA,35.59679068
30327,1005000,678000,NA,NA,NA,NA,NA,10.52521989,NA,NA,NA,NA,25.08325042,9.706809908,NA,NA,NA,NA,NA,NA,NA,15.10509341
30332,1045000,678000,3.468663338,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.972744612,NA,NA,13.9047244,NA,NA,NA,NA,NA,NA
30333,1053000,678000,NA,NA,NA,NA,NA,4.754887548,NA,NA,NA,NA,11.9846275,254.2422613,NA,NA,NA,NA,NA,NA,NA,90.32725877
30548,405000,670000,3.744135423,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.78105556,NA,NA,NA,NA,NA,NA,NA,NA,NA
30549,413000,670000,NA,NA,NA,NA,2.710635357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.710635357
30550,421000,670000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30551,429000,670000,NA,NA,NA,NA,NA,NA,5.695325865,NA,NA,NA,NA,37.59773976,5.549744111,NA,NA,NA,NA,NA,16.46170903,16.32612969
30555,461000,670000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30559,493000,670000,12.91693453,33.76339904,NA,NA,NA,NA,2.274647412,NA,NA,23.41690467,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.09297141
30564,533000,670000,NA,NA,NA,NA,NA,NA,13.51543348,NA,NA,NA,NA,NA,81.06464312,NA,NA,NA,NA,NA,2.20554298,32.2618732
30568,565000,670000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.205670979,NA,NA,NA,NA,NA,21.74470799,12.47518949
30572,597000,670000,NA,NA,NA,NA,2.065262683,4.754887548,NA,NA,NA,NA,3.934809168,NA,NA,NA,NA,NA,NA,NA,16.47815825,6.808279412
30574,613000,670000,NA,NA,NA,NA,NA,84.53936912,NA,NA,NA,NA,NA,160.8919889,NA,NA,NA,NA,NA,NA,3.744135423,102.5168706
30592,757000,670000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.654269318,NA,41.45657521,NA,NA,NA,NA,13.24554003
30593,765000,670000,NA,NA,NA,NA,NA,30.0498953,NA,NA,NA,NA,NA,NA,NA,24.49936233,NA,NA,NA,NA,NA,27.27462882
30594,773000,670000,32.72495516,NA,NA,NA,NA,24.83605166,25.70656293,NA,NA,NA,64.79917642,181.3933357,NA,13.45297725,NA,NA,NA,NA,NA,79.90585641
30595,781000,670000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30597,797000,670000,6.290225028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.225053849,6.757639439
30600,821000,670000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.10938232,194.2097465,NA,NA,NA,NA,NA,NA,NA,120.6595644
30601,829000,670000,NA,NA,NA,NA,NA,NA,2.563913947,NA,NA,NA,NA,109.7450869,NA,NA,NA,NA,4.463220011,NA,NA,38.92407363
30603,845000,670000,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9023288,NA,NA,NA,NA,8.587324883,NA,NA,NA,4.761724936,27.41712621
30605,861000,670000,NA,12.21980644,NA,NA,NA,NA,7.237945293,NA,NA,34.425602,NA,NA,NA,NA,20.39021083,NA,NA,NA,NA,18.56839114
30607,877000,670000,NA,2.489654886,NA,NA,NA,NA,43.18398046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.83681767
30609,893000,670000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.813655044,NA,NA,21.61546171,NA,NA,NA,NA,14.71455838
30614,933000,670000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30617,957000,670000,NA,NA,NA,NA,NA,13.15897611,NA,NA,NA,NA,5.315140402,24.4873896,NA,NA,NA,NA,NA,NA,NA,14.32050204
30618,965000,670000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.934809168,48.87393204,11.88150328,NA,NA,NA,NA,NA,NA,21.56341483
30619,973000,670000,NA,3.838765144,NA,NA,NA,NA,NA,NA,NA,15.17694889,NA,155.0192107,NA,NA,NA,NA,NA,NA,NA,58.01164158
30845,413000,662000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30848,437000,662000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.4685502,NA,NA,NA,NA,NA,NA,NA,333.4685502
30851,461000,662000,NA,NA,NA,NA,NA,45.1453226,NA,NA,NA,25.94353327,NA,62.18083746,NA,NA,NA,NA,NA,NA,NA,44.42323111
30857,509000,662000,NA,NA,NA,NA,NA,14.64944369,3.379621906,NA,NA,60.19856896,NA,12.3471307,NA,NA,NA,NA,NA,NA,9.659373879,21.32248763
30864,565000,662000,NA,NA,NA,NA,NA,18.81460751,NA,NA,NA,5.612126147,NA,60.88081649,NA,NA,14.12239626,NA,NA,NA,NA,24.8574866
30867,589000,662000,NA,NA,NA,NA,NA,45.5742402,14.91418916,NA,NA,NA,14.17107964,96.27434529,21.3706561,NA,2.638604666,NA,NA,NA,2.639480431,36.08018371
30870,613000,662000,108.191874,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.15135741,NA,NA,NA,NA,NA,NA,NA,NA,61.1716157
30871,621000,662000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.61546171,NA,NA,NA,NA,21.61546171
30888,757000,662000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.15041898,NA,NA,NA,NA,NA,NA,20.15041898
30890,773000,662000,NA,NA,22.60952308,NA,NA,8.872962679,NA,NA,NA,NA,41.38061873,23.16894153,7.036095557,15.73057133,23.96330286,NA,NA,NA,NA,21.48407932
30891,781000,662000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.971890616,NA,NA,NA,NA,NA,NA,NA,4.971890616
30892,789000,662000,13.85706243,48.87199027,NA,NA,NA,NA,6.037236198,NA,NA,6.157508834,17.45286005,3.932640126,NA,NA,8.783902079,NA,NA,NA,NA,15.01331428
30895,813000,662000,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.78940378,5.549744111,139.458537,3.468663338,NA,18.98746029,NA,NA,NA,NA,37.20687813
30897,829000,662000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30899,845000,662000,NA,NA,NA,NA,NA,15.47649194,NA,NA,NA,NA,NA,155.7099465,20.02047415,NA,NA,NA,4.553976748,NA,NA,61.15788795
30900,853000,662000,NA,NA,NA,NA,NA,NA,4.863963154,NA,NA,NA,NA,NA,NA,8.600838705,NA,NA,NA,NA,NA,6.732400929
30902,869000,662000,NA,NA,25.05190118,NA,NA,NA,5.913061846,NA,NA,NA,64.16405069,NA,NA,NA,NA,NA,NA,NA,NA,31.70967124
30903,877000,662000,NA,NA,NA,NA,NA,NA,17.45286005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.45286005
30904,885000,662000,2.563913947,NA,NA,NA,NA,4.032274314,NA,NA,NA,NA,NA,NA,15.40783934,NA,NA,NA,NA,NA,NA,7.334675868
30907,909000,662000,NA,NA,NA,NA,NA,46.40917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.40917356
30910,933000,662000,NA,NA,NA,NA,NA,18.32264916,NA,NA,NA,NA,115.7195157,68.90898006,NA,NA,NA,NA,NA,NA,6.814936155,52.44152027
30912,949000,662000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.64141251,NA,NA,NA,NA,NA,NA,NA,11.64141251
30915,973000,662000,NA,3.037182163,NA,NA,NA,9.648404583,6.633330424,NA,NA,NA,NA,213.0878466,2.416695788,NA,36.03564687,NA,NA,NA,NA,43.84210762
31142,421000,654000,11.18408446,21.73596627,NA,NA,NA,NA,NA,NA,NA,16.14804429,32.32880296,18.59141948,NA,NA,NA,NA,NA,NA,NA,18.65725095
31143,429000,654000,NA,NA,NA,NA,NA,32.86774896,29.74081225,NA,NA,59.06002468,NA,NA,NA,NA,NA,NA,NA,NA,8.238258625,27.18881615
31147,461000,654000,NA,12.91693453,NA,NA,NA,NA,3.55909143,NA,NA,14.28178032,NA,176.5312229,NA,NA,NA,NA,NA,NA,39.262897,41.91014489
31155,525000,654000,NA,NA,NA,NA,NA,30.00938648,NA,NA,NA,NA,11.25141749,NA,21.0780587,NA,NA,NA,NA,NA,NA,20.77962089
31157,541000,654000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31162,581000,654000,NA,NA,NA,NA,NA,15.28952418,NA,NA,NA,NA,NA,NA,NA,66.156049,NA,2.410209718,NA,NA,NA,27.95192763
31164,597000,654000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31184,757000,654000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31185,765000,654000,NA,NA,NA,NA,NA,42.79948433,NA,NA,NA,NA,NA,NA,2.639480431,16.20779246,NA,NA,NA,NA,NA,20.54891908
31186,773000,654000,NA,NA,NA,NA,NA,4.333264182,NA,NA,NA,NA,NA,113.2310556,NA,19.61523217,NA,NA,NA,NA,NA,45.72651732
31187,781000,654000,13.18078274,NA,NA,NA,1.906064633,4.647286419,NA,NA,NA,NA,17.7074941,NA,NA,NA,NA,NA,NA,NA,NA,9.360406974
31191,813000,654000,NA,NA,NA,NA,NA,34.21400384,NA,NA,NA,NA,NA,250.3412848,NA,28.83432503,NA,NA,NA,NA,NA,104.4632046
31193,829000,654000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31196,853000,654000,NA,NA,NA,NA,NA,2.874098343,NA,NA,NA,4.263157535,NA,48.97796143,NA,NA,NA,NA,NA,NA,NA,18.70507244
31199,877000,654000,NA,NA,38.5382119,NA,NA,NA,NA,NA,NA,NA,117.0902986,25.98302907,6.419051899,NA,NA,NA,NA,NA,NA,47.00764787
31200,885000,654000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.45286005,NA,NA,NA,NA,NA,NA,NA,NA,17.45286005
31203,909000,654000,NA,7.268677249,NA,NA,NA,55.07269518,6.290225028,NA,NA,NA,16.28372468,31.94477595,NA,NA,57.82935345,NA,NA,NA,205.3741661,50.46407731
31206,933000,654000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.485056,NA,NA,NA,NA,NA,NA,NA,52.485056
31207,941000,654000,NA,NA,NA,NA,NA,17.12452413,2.345029148,NA,NA,NA,NA,NA,NA,NA,18.33374942,NA,NA,NA,NA,12.6011009
31208,949000,654000,NA,NA,NA,NA,3.923786383,79.34255827,NA,NA,NA,3.126894905,27.23799356,76.42609572,NA,NA,NA,NA,NA,NA,NA,44.41390409
31209,957000,654000,NA,NA,NA,NA,NA,NA,22.79799856,NA,NA,NA,NA,NA,19.83303852,NA,NA,NA,NA,NA,NA,21.31551854
31210,965000,654000,NA,NA,NA,NA,NA,5.885359126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.885359126
31211,973000,654000,NA,NA,77.59016908,NA,NA,8.238258625,NA,NA,NA,NA,184.9925614,NA,NA,NA,NA,NA,NA,3.591751194,NA,68.60318506
31212,981000,654000,NA,NA,46.5342153,NA,NA,18.07497329,NA,NA,NA,NA,69.79894121,29.98716453,NA,NA,NA,NA,NA,NA,NA,33.32016746
31213,989000,654000,NA,NA,NA,NA,NA,2.345029148,2.416695788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.380862468
31438,421000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.27081204,NA,NA,NA,9.594792413,NA,NA,NA,NA,NA
31439,429000,646000,NA,NA,NA,NA,NA,11.15986302,9.628936147,NA,NA,NA,NA,84.96006377,NA,NA,NA,NA,NA,NA,NA,35.24962098
31440,437000,646000,62.89072943,47.7456829,NA,NA,NA,NA,NA,NA,NA,NA,97.11668807,NA,NA,NA,NA,NA,NA,NA,NA,69.25103347
31441,445000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.037182163,NA,NA,17.72661155,NA,NA,NA,NA,53.43851687,24.73410353
31442,453000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.754887548,NA,NA,NA,NA,NA,NA,NA,NA,4.754887548
31445,477000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31450,517000,646000,NA,NA,NA,NA,NA,NA,10.29242734,NA,NA,NA,45.43471389,NA,19.65047803,NA,NA,NA,NA,NA,NA,19.90227859
31451,525000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31453,541000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31454,549000,646000,101.2025242,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.648190875,NA,NA,NA,NA,NA,NA,NA,NA,53.92535753
31457,573000,646000,NA,NA,NA,NA,NA,4.906350674,NA,NA,NA,7.338879129,24.96168849,279.7147067,NA,NA,NA,NA,NA,NA,NA,79.23040624
31458,581000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.90492821,NA,NA,NA,NA,NA,NA,NA,NA,12.90492821
31459,589000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.65349235,NA,NA,NA,NA,NA,NA,23.34451349,18.16255357
31460,597000,646000,NA,NA,NA,NA,NA,35.06797319,NA,NA,NA,NA,28.28351036,NA,NA,NA,NA,NA,NA,NA,NA,31.67574178
31463,621000,646000,NA,NA,NA,NA,NA,NA,3.838765144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.838765144
31479,749000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31482,773000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31483,781000,646000,NA,NA,NA,NA,NA,93.31832669,NA,NA,NA,NA,4.333264182,22.53473972,NA,2.02953939,NA,NA,NA,NA,NA,30.5539675
31484,789000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.874098343,NA,NA,NA,NA,NA,NA,2.874098343
31485,797000,646000,NA,NA,NA,NA,NA,7.301826299,NA,NA,NA,NA,106.3943878,15.36290897,NA,6.794240007,NA,NA,NA,NA,NA,33.96334076
31486,805000,646000,2.563913947,NA,NA,NA,NA,2.274647412,NA,NA,NA,NA,NA,NA,NA,76.79533272,NA,NA,NA,NA,NA,26.25223096
31487,813000,646000,NA,NA,NA,NA,NA,25.49408232,NA,NA,NA,NA,4.43648134,111.4152452,NA,NA,NA,NA,NA,NA,NA,47.11526962
31488,821000,646000,NA,NA,NA,NA,NA,48.75655809,NA,NA,NA,NA,7.41641007,NA,NA,124.0418598,NA,NA,NA,NA,15.42533586,41.96885532
31489,829000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.556064333,14.1817826,NA,NA,NA,NA,7.506453619,10.08143352
31491,845000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31496,885000,646000,2.716361752,2.563913947,NA,NA,NA,3.934809168,NA,NA,NA,3.720975553,21.74836006,190.7753086,NA,NA,23.39276508,NA,NA,NA,NA,35.55035631
31497,893000,646000,NA,NA,NA,NA,NA,49.05111556,NA,NA,NA,39.66404027,50.52070935,97.13916743,NA,NA,NA,NA,NA,NA,NA,59.09375816
31499,909000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31501,925000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31502,933000,646000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.318172383,2.416695788,NA,NA,NA,NA,NA,NA,2.867434086
31503,941000,646000,NA,NA,NA,NA,NA,2.489654886,NA,NA,NA,21.8405406,48.3705236,165.5043722,NA,NA,14.07792578,NA,NA,NA,NA,50.45660341
31504,949000,646000,NA,NA,NA,NA,NA,6.242853141,4.032274314,NA,NA,NA,10.42817584,NA,37.35667665,NA,NA,7.462959175,NA,NA,11.26474479,12.79794732
31508,981000,646000,NA,4.541153212,NA,NA,NA,NA,NA,NA,NA,NA,30.47322578,16.14804429,NA,NA,24.68109195,NA,NA,NA,NA,18.96087881
31735,429000,638000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31736,437000,638000,NA,2.639480431,NA,NA,NA,4.974519763,NA,NA,NA,7.18450483,2.20554298,26.20873278,NA,NA,10.79645562,NA,NA,NA,46.9377214,14.42099397
