"","x","y","cell","sd"
"422",149000,1102000,14532,0.00725775554346123
"423",149000,1118000,13940,0.00619290570130593
"424",149000,1126000,13644,0.00574731748925478
"425",149000,1134000,13348,0.00535298857174513
"426",149000,1142000,13052,0.00499605682134508
"427",149000,1158000,12460,0.00435758130885119
"428",149000,1166000,12164,0.00407700143547189
"429",149000,1174000,11868,0.00382560847586708
"430",149000,1182000,11572,0.00360271181372154
"431",149000,1190000,11276,0.00339980825421165
"432",149000,1198000,10980,0.00321803082609627
"433",149000,1206000,10684,0.00305956296224791
"434",149000,1214000,10388,0.00292237967189044
"435",149000,1222000,10092,0.00280088540588139
"436",149000,1230000,9796,0.00269578568551459
"437",149000,1246000,9204,0.00251680802238768
"438",149000,1254000,8908,0.00243912811107688
"439",149000,1262000,8612,0.00237162650443873
"440",149000,1270000,8316,0
"441",149000,1278000,8020,0
"442",149000,1286000,7724,0
"443",149000,1294000,7428,0
"444",149000,1302000,7132,0
"445",149000,1310000,6836,0
"446",149000,1318000,6540,0
"447",149000,1326000,6244,0
"448",149000,1334000,5948,0
"449",149000,1358000,5060,0
"450",149000,1366000,4764,0
"451",149000,1374000,4468,0
"452",149000,1382000,4172,0
"453",149000,1390000,3876,0
"454",149000,1398000,3580,0
"455",149000,1406000,3284,0
"456",149000,1414000,2988,0
"457",149000,1422000,2692,0
"458",149000,1430000,2396,0
"459",149000,1438000,2100,0
"460",149000,1470000,916,0
"461",149000,1478000,620,0
"462",149000,870000,23116,0.102140524924229
"463",149000,878000,22820,0.0921479435242701
"464",149000,894000,22228,0.0743084257284333
"465",149000,910000,21636,0.0603456760550924
"466",149000,918000,21340,0.0541876585270607
"467",149000,926000,21044,0.0486889944281992
"468",149000,934000,20748,0.0439002702086075
"469",157000,1006000,18085,0.0182722419274533
"470",157000,1022000,17493,0.0154695106002816
"471",157000,1030000,17197,0.014238801046322
"472",157000,1046000,16605,0.01211255606968
"473",157000,1054000,16309,0.0111956995016353
"474",157000,1062000,16013,0.0103571004734989
"475",157000,1070000,15717,0.0095651333039677
"476",157000,1078000,15421,0.00884242165063059
"477",157000,1086000,15125,0.00818237056471434
"478",157000,1094000,14829,0.00756638707661096
"479",157000,1102000,14533,0.00699135401147567
"480",157000,1110000,14237,0.00644854586238565
"481",157000,1118000,13941,0.00596325970766681
"482",157000,1134000,13349,0.00515484408139763
"483",157000,1142000,13053,0.00480855060591925
"484",157000,1150000,12757,0.0044809948039293
"485",157000,1158000,12461,0.00418562193698889
"486",157000,1166000,12165,0.00391902154692946
"487",157000,1174000,11869,0.00367872175960664
"488",157000,1182000,11573,0.00346453446227798
"489",157000,1190000,11277,0.00327235682703171
"490",157000,1198000,10981,0.00309880596899494
"491",157000,1206000,10685,0.00294471091688808
"492",157000,1214000,10389,0.00281069808578967
"493",157000,1222000,10093,0.0026934762283712
"494",157000,1230000,9797,0.00259039233160186
"495",157000,1246000,9205,0.00242141660777389
"496",157000,1254000,8909,0.00234796982810067
"497",157000,1262000,8613,0.00228274872662931
"498",157000,1270000,8317,0.00222531278348039
"499",157000,1278000,8021,0
"500",157000,1286000,7725,0
"501",157000,1294000,7429,0
"502",157000,1302000,7133,0
"503",157000,1310000,6837,0
"504",157000,1318000,6541,0
"505",157000,1326000,6245,0
"506",157000,1334000,5949,0
"507",157000,1342000,5653,0
"508",157000,1358000,5061,0
"509",157000,1366000,4765,0
"510",157000,1374000,4469,0
"511",157000,1382000,4173,0
"512",157000,1390000,3877,0
"513",157000,1398000,3581,0
"514",157000,1406000,3285,0
"515",157000,1414000,2989,0
"516",157000,1422000,2693,0
"517",157000,1430000,2397,0
"518",157000,942000,20453,0.0383361827507672
"519",157000,950000,20157,0.0347917692137824
"520",157000,990000,18677,0.0216566490633881
"521",157000,998000,18381,0.0198623908432019
"522",165000,1006000,18086,0.0177378295979429
"523",165000,1014000,17790,0.0163339398869397
"524",165000,1022000,17494,0.0150108865112857
"525",165000,1030000,17198,0.0137941026959365
"526",165000,1054000,16310,0.0108245815142118
"527",165000,1062000,16014,0.00999042557482646
"528",165000,1078000,15422,0.0085191570653582
"529",165000,1086000,15126,0.00787349382556423
"530",165000,1110000,14238,0.00620322649134621
"531",165000,1118000,13942,0.0057439823048331
"532",165000,1126000,13646,0.00533526640933935
"533",165000,1134000,13350,0.0049615134417084
"534",165000,1142000,13054,0.00462296143439392
"535",165000,1150000,12758,0.00430742768170257
"536",165000,1158000,12462,0.00402613247392061
"537",165000,1166000,12166,0.00377498601323051
"538",165000,1174000,11870,0.00354490599022974
"539",165000,1182000,11574,0.00333917926171311
"540",165000,1190000,11278,0.00315650721871986
"541",165000,1198000,10982,0.00298860385810426
"542",165000,1206000,10686,0.00283667463668618
"543",165000,1214000,10390,0.00270524320177002
"544",165000,1222000,10094,0.00258983410554479
"545",165000,1230000,9798,0.00249238735118801
"546",165000,1238000,9502,0.00240806559017391
"547",165000,1246000,9206,0.00233262493637191
"548",165000,1254000,8910,0.00226529636813332
"549",165000,1262000,8614,0.00220578914443977
"550",165000,1270000,8318,0.00215354424565659
"551",165000,1278000,8022,0.00210885235151646
"552",165000,1286000,7726,0
"553",165000,1294000,7430,0
"554",165000,1302000,7134,0
"555",165000,1310000,6838,0
"556",165000,1318000,6542,0
"557",165000,1326000,6246,0
"558",165000,1334000,5950,0
"559",165000,1342000,5654,0
"560",165000,1350000,5358,0
"561",165000,1358000,5062,0
"562",165000,1366000,4766,0
"563",165000,1374000,4470,0
"564",165000,1382000,4174,0
"565",165000,1390000,3878,0
"566",165000,1398000,3582,0
"567",165000,1406000,3286,0
"568",165000,870000,23118,0.0943714556558966
"569",165000,894000,22230,0.068845068330328
"570",165000,902000,21934,0.0620780993751247
"571",165000,910000,21638,0.0560057623280088
"572",165000,950000,20158,0.0336285513674201
"573",165000,974000,19270,0.025205319740211
"574",165000,982000,18974,0.0229923042120641
"575",173000,1014000,17791,0.0158282584536556
"576",173000,1038000,16903,0.0122984033560241
"577",173000,1046000,16607,0.0113321538912962
"578",173000,1054000,16311,0.0104571871429979
"579",173000,1062000,16015,0.00964144710054199
"580",173000,1094000,14831,0.00698755870839545
"581",173000,1102000,14535,0.00645423319877813
"582",173000,1110000,14239,0.00597125112504796
"583",173000,1118000,13943,0.00553279831038289
"584",173000,1126000,13647,0.00513680769014074
"585",173000,1134000,13351,0.00477233967841966
"586",173000,1142000,13055,0.00444189287407653
"587",173000,1150000,12759,0.00414174585378958
"588",173000,1158000,12463,0.00387626060791598
"589",173000,1166000,12167,0.00364109356887079
"590",173000,1174000,11871,0.0034194720121557
"591",173000,1182000,11575,0.00322114505181198
"592",173000,1190000,11279,0.0030429709559264
"593",173000,1198000,10983,0.0028790430469797
"594",173000,1206000,10687,0.00273242405421036
"595",173000,1214000,10391,0.00260275665802376
"596",173000,1222000,10095,0.00249234185614572
"597",173000,1230000,9799,0.00240231654686209
"598",173000,1238000,9503,0.00232365848134118
"599",173000,1246000,9207,0.00225331438218429
"600",173000,1254000,8911,0.00219314268458433
"601",173000,1270000,8319,0.00209243550519078
"602",173000,1278000,8023,0.00205184319872949
"603",173000,1286000,7727,0.00201390663373168
"604",173000,1294000,7431,0
"605",173000,1302000,7135,0
"606",173000,1310000,6839,0
"607",173000,1318000,6543,0
"608",173000,1326000,6247,0
"609",173000,1334000,5951,0
"610",173000,1342000,5655,0
"611",173000,1350000,5359,0
"612",173000,1358000,5063,0
"613",173000,1366000,4767,0
"614",173000,1374000,4471,0
"615",173000,1382000,4175,0
"616",173000,1390000,3879,0
"617",173000,1398000,3583,0
"618",173000,1406000,3287,0
"619",173000,902000,21935,0.0597922189811498
"620",173000,918000,21343,0.0487155292676995
"621",173000,934000,20751,0.0396361514927502
"622",173000,950000,20159,0.0326406920478707
"623",173000,966000,19567,0.0269405322070257
"624",173000,982000,18975,0.0224035036663258
"625",173000,998000,18383,0.0187647589978744
"626",181000,1006000,18088,0.0167534203046619
"627",181000,1030000,17200,0.0129731950222903
"628",181000,1038000,16904,0.0119229882424822
"629",181000,1046000,16608,0.010977857000449
"630",181000,1054000,16312,0.010116800012471
"631",181000,1062000,16016,0.00931838327694954
"632",181000,1070000,15720,0.00859722395897584
"633",181000,1078000,15424,0.0079389780186841
"634",181000,1086000,15128,0.00730722205791522
"635",181000,1094000,14832,0.00673293489027251
"636",181000,1102000,14536,0.00621722896198814
"637",181000,1110000,14240,0.00574933981319861
"638",181000,1118000,13944,0.00532907497431645
"639",181000,1126000,13648,0.00494629661603436
"640",181000,1134000,13352,0.004595426917978
"641",181000,1142000,13056,0.00427703056807596
"642",181000,1150000,12760,0.00398722590857223
"643",181000,1158000,12464,0.0037306242464209
"644",181000,1166000,12168,0.00350317291375945
"645",181000,1174000,11872,0.00329577873494511
"646",181000,1182000,11576,0.00310779100850042
"647",181000,1190000,11280,0.00293173640679919
"648",181000,1198000,10984,0.00277416598473126
