"","PalEON","cell","total","x","y","biomass_avg","count"
"514","Elm",6874,1,453000,1310000,NA,0
"515","Elm",7116,2,21000,1302000,5.08656386931707,1
"516","Elm",7117,2,29000,1302000,NA,0
"517","Elm",7118,4,37000,1302000,2.79456528021017,1
"518","Elm",7120,1,53000,1302000,2.34502914765798,1
"519","Elm",7123,1,77000,1302000,NA,0
"520","Elm",7125,2,93000,1302000,2.48965488600433,1
"521","Elm",7126,3,101000,1302000,NA,0
"522","Elm",7127,2,109000,1302000,NA,0
"523","Elm",7128,6,117000,1302000,NA,0
"524","Elm",7129,4,125000,1302000,2.48965488600433,1
"525","Elm",7130,4,133000,1302000,2.6394804305798,1
"526","Elm",7131,4,141000,1302000,4.23149508653185,1
"527","Elm",7132,4,149000,1302000,NA,0
"528","Elm",7133,3,157000,1302000,NA,0
"529","Elm",7134,3,165000,1302000,NA,0
"530","Elm",7135,5,173000,1302000,NA,0
"531","Elm",7136,5,181000,1302000,NA,0
"532","Elm",7137,4,189000,1302000,NA,0
"533","Elm",7138,7,197000,1302000,2.79456528021017,1
"534","Elm",7139,4,205000,1302000,2.41669578818174,1
"535","Elm",7140,7,213000,1302000,NA,0
"536","Elm",7141,4,221000,1302000,2.71636175163583,1
"537","Elm",7142,1,229000,1302000,NA,0
"538","Elm",7143,4,237000,1302000,2.27464741181505,1
"539","Elm",7144,3,245000,1302000,NA,0
"540","Elm",7145,5,253000,1302000,NA,0
"541","Elm",7146,4,261000,1302000,NA,0
"542","Elm",7147,5,269000,1302000,NA,0
"543","Elm",7148,2,277000,1302000,NA,0
"544","Elm",7149,4,285000,1302000,NA,0
"545","Elm",7150,3,293000,1302000,NA,0
"546","Elm",7151,3,301000,1302000,NA,0
"547","Elm",7152,5,309000,1302000,NA,0
"548","Elm",7153,2,317000,1302000,NA,0
"549","Elm",7154,3,325000,1302000,NA,0
"550","Elm",7155,2,333000,1302000,NA,0
"551","Elm",7156,3,341000,1302000,NA,0
"552","Elm",7157,3,349000,1302000,NA,0
"553","Elm",7158,5,357000,1302000,NA,0
"554","Elm",7159,4,365000,1302000,NA,0
"555","Elm",7160,1,373000,1302000,NA,0
"556","Elm",7161,2,381000,1302000,NA,0
"557","Elm",7162,2,389000,1302000,NA,0
"558","Elm",7164,2,405000,1302000,NA,0
"559","Elm",7165,3,413000,1302000,NA,0
"560","Elm",7166,2,421000,1302000,NA,0
"561","Elm",7167,1,429000,1302000,NA,0
"562","Elm",7168,5,437000,1302000,NA,0
"563","Elm",7169,3,445000,1302000,NA,0
"564","Elm",7170,2,453000,1302000,NA,0
"565","Elm",7171,2,461000,1302000,NA,0
"566","Elm",7172,4,469000,1302000,NA,0
"567","Elm",7173,1,477000,1302000,NA,0
"568","Elm",7174,3,485000,1302000,NA,0
"569","Elm",7175,1,493000,1302000,NA,0
"570","Elm",7188,1,597000,1302000,NA,0
