"x","y","cell","avg_biomass_by_plot","count"
989000,726000,28549,44.3752357676493,1
997000,726000,28550,124.834851688741,2
1005000,726000,28551,NA,0
1013000,726000,28552,NA,0
1037000,726000,28555,NA,0
1045000,726000,28556,39.4854717793135,1
1061000,726000,28558,86.6359016013704,1
365000,718000,28767,195.427256875051,1
373000,718000,28768,91.3944869917146,2
381000,718000,28769,NA,0
405000,718000,28772,194.185882263353,1
413000,718000,28773,57.0680896545048,1
453000,718000,28778,NA,0
461000,718000,28779,161.705479010595,1
469000,718000,28780,110.385319482366,2
477000,718000,28781,63.7524338416596,2
485000,718000,28782,96.1160440054943,1
493000,718000,28783,6.05909014409793,2
509000,718000,28785,290.650120080084,1
517000,718000,28786,NA,0
533000,718000,28788,49.0789935060418,1
549000,718000,28790,NA,0
557000,718000,28791,3.41384916623545,1
573000,718000,28793,11.640110772103,1
581000,718000,28794,90.2759280070289,1
589000,718000,28795,10.1761819668107,2
605000,718000,28797,NA,0
613000,718000,28798,20.6975149057932,1
757000,718000,28816,179.014827954125,1
773000,718000,28818,102.054607815518,2
789000,718000,28820,72.8017581215286,1
797000,718000,28821,8.42990632518058,1
813000,718000,28823,11.6068079190907,1
821000,718000,28824,149.249365099048,1
829000,718000,28825,NA,0
837000,718000,28826,73.4177265912818,1
853000,718000,28828,NA,0
901000,718000,28834,NA,0
909000,718000,28835,13.431090158402,1
981000,718000,28844,79.8918223299834,1
1005000,718000,28847,143.929278854939,1
1021000,718000,28849,NA,0
1037000,718000,28851,115.789200675557,2
1053000,718000,28853,103.683321891521,3
1061000,718000,28854,57.5067244890927,3
373000,710000,29064,17.6718220768299,1
381000,710000,29065,80.0464023107823,4
389000,710000,29066,130.465408955033,2
397000,710000,29067,36.7294167305765,1
405000,710000,29068,24.5753502917271,2
437000,710000,29072,37.1439000891001,1
445000,710000,29073,248.3660487291,1
453000,710000,29074,25.305383528315,1
461000,710000,29075,NA,0
469000,710000,29076,50.3600575462385,1
477000,710000,29077,47.3624623405065,1
493000,710000,29079,128.189397678813,1
509000,710000,29081,NA,0
517000,710000,29082,86.7320311006875,3
525000,710000,29083,46.8725838522954,2
541000,710000,29085,11.8671611288154,1
557000,710000,29087,12.2770029798677,2
565000,710000,29088,83.3264118126271,2
581000,710000,29090,128.351658361617,1
589000,710000,29091,33.5740139082811,2
597000,710000,29092,82.1687391975398,2
621000,710000,29095,132.970178017148,1
757000,710000,29112,NA,0
765000,710000,29113,120.682468900944,3
781000,710000,29115,133.1488602711,1
789000,710000,29116,186.421365042102,1
805000,710000,29118,79.0228914852833,1
821000,710000,29120,251.141373095971,1
829000,710000,29121,84.1979808442363,1
837000,710000,29122,69.6708781336347,2
861000,710000,29125,248.438497550868,1
901000,710000,29130,147.424938308016,1
909000,710000,29131,82.9159771593972,1
925000,710000,29133,125.424630069531,1
933000,710000,29134,68.2100060281868,1
973000,710000,29139,76.287471346017,2
981000,710000,29140,37.4665870187181,2
989000,710000,29141,NA,0
997000,710000,29142,20.0313078764517,2
1005000,710000,29143,NA,0
1013000,710000,29144,16.7585087060005,1
1053000,710000,29149,90.0078764708647,2
1061000,710000,29150,61.1400340744477,1
397000,702000,29363,154.834719688119,2
405000,702000,29364,165.053430284653,1
413000,702000,29365,217.796888806035,1
453000,702000,29370,45.574078769417,1
461000,702000,29371,NA,0
469000,702000,29372,54.3493787227714,1
493000,702000,29375,9.23288156508433,2
501000,702000,29376,94.8607510882222,2
517000,702000,29378,48.1317832997761,1
525000,702000,29379,51.8911840266712,1
533000,702000,29380,199.611044780869,2
541000,702000,29381,45.5668760188816,1
549000,702000,29382,89.8879394458861,1
557000,702000,29383,NA,0
565000,702000,29384,87.2692346886419,3
573000,702000,29385,123.915944945441,1
581000,702000,29386,NA,0
589000,702000,29387,13.7577116154729,1
613000,702000,29390,NA,0
629000,702000,29392,28.847206792248,1
757000,702000,29408,32.1021735971073,2
813000,702000,29415,6.79443300530402,1
869000,702000,29422,64.9713663871747,1
877000,702000,29423,NA,0
885000,702000,29424,82.0806872758159,1
917000,702000,29428,NA,0
925000,702000,29429,NA,0
933000,702000,29430,6.67158204021549,1
949000,702000,29432,9.70680990775848,1
965000,702000,29434,6.61823376627903,1
981000,702000,29436,81.7664980184088,2
989000,702000,29437,95.9699713763014,1
997000,702000,29438,117.08676371746,3
1013000,702000,29440,57.7106279130978,1
1021000,702000,29441,226.541675773243,1
1045000,702000,29444,NA,0
1053000,702000,29445,NA,0
397000,694000,29659,NA,0
421000,694000,29662,NA,0
437000,694000,29664,NA,0
445000,694000,29665,109.792642939541,2
453000,694000,29666,135.45065203027,2
469000,694000,29668,127.19243428528,1
493000,694000,29671,NA,0
501000,694000,29672,NA,0
509000,694000,29673,NA,0
517000,694000,29674,29.0722778766112,1
525000,694000,29675,15.0085306960097,1
565000,694000,29680,13.5313868336053,1
573000,694000,29681,14.338754828519,1
581000,694000,29682,NA,0
605000,694000,29685,36.9576252729322,1
765000,694000,29705,33.3342340577183,1
805000,694000,29710,NA,0
813000,694000,29711,4.54115321236196,1
821000,694000,29712,25.0083230252901,1
837000,694000,29714,43.5776087593298,2
845000,694000,29715,NA,0
861000,694000,29717,NA,0
877000,694000,29719,46.7386307047496,1
885000,694000,29720,44.1827967672765,1
901000,694000,29722,3.12074736139883,1
909000,694000,29723,268.303453737085,1
933000,694000,29726,43.2859766224251,1
949000,694000,29728,26.1208364767308,1
965000,694000,29730,208.97054807288,2
973000,694000,29731,335.046104083643,1
981000,694000,29732,35.2940329938376,1
997000,694000,29734,199.516277894934,2
1005000,694000,29735,76.7739139393174,1
1013000,694000,29736,NA,0
1021000,694000,29737,82.7629752415599,2
1029000,694000,29738,78.3171520699707,1
1045000,694000,29740,42.2425554193888,1
1053000,694000,29741,55.3436274172017,2
397000,686000,29955,62.4466099011083,1
405000,686000,29956,17.7387709559779,1
421000,686000,29958,5.15280206221707,1
437000,686000,29960,32.4424131543299,1
445000,686000,29961,32.5398877920339,1
453000,686000,29962,131.551082484578,1
461000,686000,29963,44.2274180788811,1
477000,686000,29965,39.463132296703,1
501000,686000,29968,74.5931722637442,2
509000,686000,29969,112.576093688406,1
517000,686000,29970,25.3392955257853,3
525000,686000,29971,45.5397075079461,1
549000,686000,29974,65.3906953894934,2
557000,686000,29975,NA,0
565000,686000,29976,47.5471462502155,1
573000,686000,29977,165.426224733544,1
589000,686000,29979,172.754768094396,1
597000,686000,29980,51.4465547656812,1
605000,686000,29981,20.3039226045037,1
757000,686000,30000,NA,0
765000,686000,30001,105.516103400386,2
773000,686000,30002,142.114409898287,1
781000,686000,30003,46.59808169693,1
789000,686000,30004,NA,0
797000,686000,30005,70.2656150903577,1
821000,686000,30008,124.916591721569,1
829000,686000,30009,142.444758723443,2
837000,686000,30010,23.0598952904075,1
869000,686000,30014,144.37636058765,1
901000,686000,30018,11.5213325763959,1
909000,686000,30019,55.9382983623418,1
925000,686000,30021,71.3774106676523,1
933000,686000,30022,81.4461534248308,1
949000,686000,30024,100.629360878712,2
973000,686000,30027,NA,0
981000,686000,30028,NA,0
989000,686000,30029,20.3242515396036,2
997000,686000,30030,39.134432926629,1
1005000,686000,30031,34.3490485344354,2
1021000,686000,30033,69.7801935419252,1
1029000,686000,30034,32.1983284915143,2
1037000,686000,30035,NA,0
1053000,686000,30037,NA,0
1061000,686000,30038,NA,0
405000,678000,30252,138.953132987435,1
421000,678000,30254,158.569806492592,1
437000,678000,30256,85.502210501029,2
445000,678000,30257,164.318540566471,1
461000,678000,30259,NA,0
493000,678000,30263,NA,0
509000,678000,30265,75.2558803839107,2
533000,678000,30268,134.689363413633,2
549000,678000,30270,NA,0
565000,678000,30272,47.5838987305879,1
573000,678000,30273,17.0825596705443,1
589000,678000,30275,NA,0
605000,678000,30277,54.2388656741367,1
621000,678000,30279,46.6808611271228,1
765000,678000,30297,79.537930724638,1
773000,678000,30298,NA,0
781000,678000,30299,87.0802863623966,2
813000,678000,30303,79.0124266961964,2
821000,678000,30304,7.07024235905686,1
837000,678000,30306,164.812098540974,1
845000,678000,30307,120.741896463254,1
861000,678000,30309,145.192122756178,1
877000,678000,30311,30.2141872914218,1
885000,678000,30312,NA,0
893000,678000,30313,130.536813838883,1
901000,678000,30314,45.0526646042756,1
909000,678000,30315,142.528788500608,1
941000,678000,30319,133.064611599021,1
949000,678000,30320,59.595625550594,2
957000,678000,30321,10.1617233075257,1
973000,678000,30323,182.949022069305,1
981000,678000,30324,195.782348754234,2
1005000,678000,30327,45.3152802200831,1
1045000,678000,30332,24.3461323452133,1
1053000,678000,30333,270.981776323628,1
405000,670000,30548,89.5251909863214,1
413000,670000,30549,2.71063535719838,1
421000,670000,30550,NA,0
429000,670000,30551,65.3045187714813,1
461000,670000,30555,NA,0
493000,670000,30559,72.3718856522836,1
533000,670000,30564,96.7856195850002,1
565000,670000,30568,24.9503789701205,1
597000,670000,30572,13.6165588246876,2
613000,670000,30574,205.033741184768,2
757000,670000,30592,52.9821601017244,1
765000,670000,30593,54.5492576340838,1
773000,670000,30594,179.78817693008,4
781000,670000,30595,NA,0
797000,670000,30597,13.5152788771098,1
821000,670000,30600,241.319128868585,1
829000,670000,30601,116.772220902339,1
845000,670000,30603,41.1256893111137,2
861000,670000,30605,74.2735645605185,1
877000,670000,30607,45.6736353455187,1
893000,670000,30609,29.4291167523843,1
933000,670000,30614,NA,0
957000,670000,30617,42.9615061066027,1
965000,670000,30618,64.6902444892277,1
973000,670000,30619,174.03492472614,1
413000,662000,30845,NA,0
437000,662000,30848,333.468550186335,1
461000,662000,30851,133.269693335673,1
509000,662000,30857,127.934925795006,1
565000,662000,30864,99.4299464074938,1
589000,662000,30867,180.400918540612,2
613000,662000,30870,122.343231406109,1
621000,662000,30871,21.6154617088311,1
757000,662000,30888,20.1504189807908,1
773000,662000,30890,78.7749575174925,3
781000,662000,30891,4.97189061604161,1
789000,662000,30892,105.093199994082,1
813000,662000,30895,74.413756265626,3
829000,662000,30897,NA,0
845000,662000,30899,183.473663841266,2
853000,662000,30900,13.4648018589554,1
869000,662000,30902,95.1290137201307,1
877000,662000,30903,17.4528600506147,1
885000,662000,30904,22.0040276054396,1
909000,662000,30907,46.4091735601914,1
933000,662000,30910,104.883040544106,2
949000,662000,30912,11.6414125130766,1
973000,662000,30915,153.447376669117,2
421000,654000,31142,111.943505681001,1
429000,654000,31143,135.944080725596,1
461000,654000,31147,251.460869317372,1
525000,654000,31155,62.3388626775052,1
541000,654000,31157,NA,0
581000,654000,31162,83.8557829034037,1
597000,654000,31164,NA,0
757000,654000,31184,NA,0
765000,654000,31185,61.6467572263789,1
773000,654000,31186,137.179551947784,1
781000,654000,31187,37.4416278954548,1
813000,654000,31191,156.694806849268,2
829000,654000,31193,NA,0
853000,654000,31196,56.1152173068588,1
877000,654000,31199,188.030591496623,1
885000,654000,31200,17.4528600506147,1
909000,654000,31203,227.088347907915,2
933000,654000,31206,52.485056001109,1
941000,654000,31207,37.8033027003075,1
949000,654000,31208,133.241712281122,2
957000,654000,31209,42.6310370804966,1
965000,654000,31210,5.8853591258162,1
973000,654000,31211,274.412740246997,1
981000,654000,31212,166.600837308696,1
989000,654000,31213,4.76172493583972,1
421000,646000,31438,22.8656044552202,1
429000,646000,31439,105.748862938166,1
437000,646000,31440,207.753100404226,1
445000,646000,31441,74.2023105843581,1
453000,646000,31442,4.75488754778529,1
477000,646000,31445,NA,0
517000,646000,31450,79.6091143470181,1
525000,646000,31451,NA,0
541000,646000,31453,NA,0
549000,646000,31454,107.850715053249,1
573000,646000,31457,316.921624951127,1
581000,646000,31458,12.9049282148287,1
589000,646000,31459,54.4876607194866,1
597000,646000,31460,63.351483553046,1
621000,646000,31463,3.83876514418133,1
749000,646000,31479,NA,0
773000,646000,31482,NA,0
781000,646000,31483,122.215869984033,1
789000,646000,31484,2.8740983428294,1
797000,646000,31485,135.853363055673,1
805000,646000,31486,52.5044619227992,2
813000,646000,31487,141.345808850687,1
821000,646000,31488,125.906565973795,2
829000,646000,31489,30.2443005522401,1
845000,646000,31491,NA,0
885000,646000,31496,124.426247072387,2
893000,646000,31497,236.375032620441,1
909000,646000,31499,NA,0
925000,646000,31501,NA,0
933000,646000,31502,5.73486817127074,1
941000,646000,31503,252.283017035014,1
949000,646000,31504,76.7876839133433,1
981000,646000,31508,75.8435152346791,1
429000,638000,31735,NA,0
437000,638000,31736,100.946957803123,1
509000,638000,31745,126.709647017677,1
541000,638000,31749,100.622327513139,1
589000,638000,31755,14.9080176561582,1
613000,638000,31758,208.695499435123,1
765000,638000,31777,134.945384181799,1
773000,638000,31778,NA,0
781000,638000,31779,NA,0
789000,638000,31780,119.495271372972,2
797000,638000,31781,228.233012742687,1
805000,638000,31782,86.3549425448983,1
829000,638000,31785,87.9847246689034,1
845000,638000,31787,140.335506532978,1
877000,638000,31791,205.442466857509,1
885000,638000,31792,50.0788048369786,1
893000,638000,31793,6.10814376821426,1
901000,638000,31794,139.554455797016,3
917000,638000,31796,214.825102878709,1
925000,638000,31797,169.087769569628,1
933000,638000,31798,63.1857456358046,1
949000,638000,31800,74.3105949835641,1
957000,638000,31801,45.8981359109586,2
981000,638000,31804,NA,0
429000,630000,32031,42.8633986149586,1
469000,630000,32036,NA,0
501000,630000,32040,132.574229473631,1
533000,630000,32044,8.5501005936633,1
581000,630000,32050,105.694015733194,1
589000,630000,32051,5.05356883289175,1
613000,630000,32054,NA,0
629000,630000,32056,NA,0
741000,630000,32070,137.03687923208,1
765000,630000,32073,166.938830746249,1
773000,630000,32074,27.4648426202125,1
781000,630000,32075,35.6684528744784,1
789000,630000,32076,133.733838825432,1
797000,630000,32077,12.8178736443218,1
813000,630000,32079,58.0279021809484,2
821000,630000,32080,NA,0
837000,630000,32082,37.5445937042523,1
845000,630000,32083,142.842356266561,2
853000,630000,32084,117.559827432019,1
869000,630000,32086,180.571834664577,1
877000,630000,32087,12.0044030262845,1
909000,630000,32091,9.08376775884495,1
933000,630000,32094,40.208365917287,1
445000,622000,32329,2.71156812110921,1
485000,622000,32334,181.924294109411,1
493000,622000,32335,NA,0
509000,622000,32337,270.332822442138,1
557000,622000,32343,115.666196213098,1
581000,622000,32346,162.416409066909,1
589000,622000,32347,NA,0
605000,622000,32349,NA,0
621000,622000,32351,250.361090703519,1
741000,622000,32366,63.4633982419776,1
757000,622000,32368,NA,0
765000,622000,32369,NA,0
773000,622000,32370,102.299593414286,1
789000,622000,32372,22.1959152562811,1
797000,622000,32373,79.5505567868061,1
805000,622000,32374,NA,0
813000,622000,32375,75.4477192017688,1
821000,622000,32376,294.086215329988,1
829000,622000,32377,64.154030949396,2
837000,622000,32378,3.03718216264594,1
877000,622000,32383,5.41121395901396,1
885000,622000,32384,216.292692571548,1
893000,622000,32385,20.9291826501548,1
901000,622000,32386,6.06760893758375,1
909000,622000,32387,34.9590808354709,2
917000,622000,32388,4.17840519696876,1
925000,622000,32389,257.542840723164,1
933000,622000,32390,31.480664383446,1
981000,622000,32396,133.979335619784,1
989000,622000,32397,NA,0
1005000,622000,32399,NA,0
493000,614000,32631,230.025124882259,1
573000,614000,32641,323.969129109114,1
589000,614000,32643,122.832204295043,1
741000,614000,32662,41.150734108383,1
749000,614000,32663,63.9444319355068,1
781000,614000,32667,49.5259396609004,2
805000,614000,32670,100.562594907351,1
821000,614000,32672,204.035294097722,1
853000,614000,32676,144.279195541893,2
861000,614000,32677,73.5741840966285,1
869000,614000,32678,224.506485306294,1
877000,614000,32679,137.070743662439,1
885000,614000,32680,245.805523399391,1
893000,614000,32681,239.897362107025,1
917000,614000,32684,144.031352535297,1
941000,614000,32687,135.230207510049,2
949000,614000,32688,NA,0
973000,614000,32691,NA,0
989000,614000,32693,20.5882849578771,1
445000,606000,32921,134.57732834991,1
469000,606000,32924,94.0426494410902,2
589000,606000,32939,NA,0
605000,606000,32941,75.8670356532922,1
725000,606000,32956,57.2536788166756,2
741000,606000,32958,188.799658122524,2
757000,606000,32960,NA,0
765000,606000,32961,2.27464741181505,1
773000,606000,32962,NA,0
789000,606000,32964,107.891588598864,1
797000,606000,32965,NA,0
805000,606000,32966,159.530573425537,1
813000,606000,32967,NA,0
845000,606000,32971,155.415731788738,1
877000,606000,32975,54.8117230600655,1
885000,606000,32976,138.515860573341,1
893000,606000,32977,32.7839343539215,1
909000,606000,32979,20.9995643859977,1
925000,606000,32981,NA,0
941000,606000,32983,59.5109410744896,1
957000,606000,32985,39.1837182070692,1
429000,598000,33215,135.139228220491,1
437000,598000,33216,18.9244056305554,1
597000,598000,33236,141.271119027897,1
717000,598000,33251,34.8851539888814,1
725000,598000,33252,192.102630452081,1
733000,598000,33253,179.469720266219,1
741000,598000,33254,NA,0
765000,598000,33257,105.261239332496,1
781000,598000,33259,85.7538371491911,1
789000,598000,33260,30.9260168699021,2
797000,598000,33261,86.5831624965602,1
805000,598000,33262,33.0332823167165,1
813000,598000,33263,NA,0
821000,598000,33264,84.484871103385,1
853000,598000,33268,NA,0
861000,598000,33269,67.8148007874071,1
877000,598000,33271,69.2105317567509,1
925000,598000,33277,49.4580610674091,1
933000,598000,33278,106.378615858749,1
941000,598000,33279,NA,0
949000,598000,33280,93.6702099089955,1
437000,590000,33512,128.405398056474,1
445000,590000,33513,9.30606142116775,1
541000,590000,33525,60.2357484069851,1
573000,590000,33529,NA,0
717000,590000,33547,100.559662362975,2
725000,590000,33548,NA,0
749000,590000,33551,3.37962190643038,1
757000,590000,33552,90.5893549186239,2
781000,590000,33555,56.6250013432355,1
789000,590000,33556,NA,0
797000,590000,33557,95.9801635755146,2
821000,590000,33560,NA,0
853000,590000,33564,197.717204701615,1
861000,590000,33565,130.892485621619,2
869000,590000,33566,NA,0
885000,590000,33568,17.0671471388905,1
893000,590000,33569,39.5848314051044,1
901000,590000,33570,37.5958445603844,2
909000,590000,33571,41.2285370275517,2
941000,590000,33575,NA,0
981000,590000,33580,28.5171186429732,1
413000,582000,33805,NA,0
469000,582000,33812,30.3384696552219,1
557000,582000,33823,310.074798529689,1
613000,582000,33830,169.911679644194,1
709000,582000,33842,30.5880272430698,1
717000,582000,33843,299.24487047456,1
725000,582000,33844,113.136638676931,1
741000,582000,33846,329.79659856914,1
749000,582000,33847,104.45572722136,1
789000,582000,33852,100.834619338458,1
797000,582000,33853,32.6833810829242,1
805000,582000,33854,254.605504473944,1
821000,582000,33856,4.98450957823778,1
837000,582000,33858,183.512014317587,2
845000,582000,33859,123.685125240618,1
853000,582000,33860,93.1762864490387,1
861000,582000,33861,102.885970732487,1
893000,582000,33865,NA,0
917000,582000,33868,46.0726736875326,1
941000,582000,33871,49.5745774486615,1
957000,582000,33873,213.740153183749,1
965000,582000,33874,64.5490125537553,2
973000,582000,33875,NA,0
413000,574000,34101,126.189801367852,1
421000,574000,34102,38.039995342027,1
437000,574000,34104,NA,0
565000,574000,34120,17.5642209483053,1
597000,574000,34124,13.0990871500166,1
605000,574000,34125,36.6146011405331,1
613000,574000,34126,13.7823199638807,1
677000,574000,34134,158.511182709185,1
685000,574000,34135,233.640691468834,2
693000,574000,34136,8.49206207105938,1
701000,574000,34137,358.758005926562,1
709000,574000,34138,108.313921348531,1
717000,574000,34139,69.6440863114346,3
725000,574000,34140,51.225913711297,1
741000,574000,34142,91.5761194120192,4
765000,574000,34145,NA,0
773000,574000,34146,22.9150338687005,1
781000,574000,34147,186.23848703996,1
789000,574000,34148,88.8626578438244,2
797000,574000,34149,129.079490728105,1
813000,574000,34151,172.431242108503,1
861000,574000,34157,84.3933533160532,2
869000,574000,34158,163.525340353583,1
893000,574000,34161,14.4425588245527,1
925000,574000,34165,85.4277164031944,1
957000,574000,34169,NA,0
349000,566000,34389,167.407655042983,1
357000,566000,34390,13.3856111498121,1
365000,566000,34391,29.1884196647739,1
373000,566000,34392,96.1775041219603,1
381000,566000,34393,154.984312970899,1
397000,566000,34395,39.0420899216307,1
477000,566000,34405,NA,0
533000,566000,34412,NA,0
557000,566000,34415,28.2093440540956,1
605000,566000,34421,NA,0
621000,566000,34423,69.8888671546333,1
637000,566000,34425,38.6911544116809,2
653000,566000,34427,7.00833942355297,1
669000,566000,34429,151.387355532585,1
677000,566000,34430,35.0505915247098,1
685000,566000,34431,68.5056976400949,1
693000,566000,34432,18.9604957656,1
709000,566000,34434,13.9638350233257,1
717000,566000,34435,34.1656184787855,1
725000,566000,34436,142.289444583234,1
741000,566000,34438,NA,0
749000,566000,34439,31.0453798156746,1
757000,566000,34440,86.893529415651,1
765000,566000,34441,2.95496822314181,1
821000,566000,34448,150.261697500239,2
829000,566000,34449,71.5976773692157,2
837000,566000,34450,120.37577515931,3
845000,566000,34451,300.583379659138,1
853000,566000,34452,54.0110425624473,1
861000,566000,34453,11.3383160666832,2
869000,566000,34454,NA,0
349000,558000,34685,NA,0
365000,558000,34687,83.3379815725979,1
421000,558000,34694,40.4574647218774,1
429000,558000,34695,NA,0
485000,558000,34702,302.019916494319,1
629000,558000,34720,141.110105986402,2
653000,558000,34723,11.2378765377147,1
661000,558000,34724,143.110052126605,1
669000,558000,34725,13.0663642853851,2
677000,558000,34726,10.0386563264563,1
685000,558000,34727,36.7014655091879,2
701000,558000,34729,94.5183829856412,1
709000,558000,34730,49.9057139353716,1
717000,558000,34731,NA,0
741000,558000,34734,56.1911323289671,1
765000,558000,34737,37.8393449995949,2
797000,558000,34741,171.963982352106,2
813000,558000,34743,30.1549780709334,1
829000,558000,34745,NA,0
853000,558000,34748,206.832281534569,1
869000,558000,34750,98.507173481367,1
349000,550000,34981,NA,0
373000,550000,34984,NA,0
437000,550000,34992,12.0416543976258,1
453000,550000,34994,33.7633990380039,1
469000,550000,34996,23.7336261789754,1
493000,550000,34999,34.8193501404441,1
501000,550000,35000,39.3182346009605,1
565000,550000,35008,NA,0
581000,550000,35010,NA,0
637000,550000,35017,NA,0
669000,550000,35021,148.086874646951,1
685000,550000,35023,19.2559880947523,1
733000,550000,35029,57.7224668906009,1
741000,550000,35030,125.303647731472,1
749000,550000,35031,49.3415344671285,1
765000,550000,35033,NA,0
781000,550000,35035,58.7637704780211,1
789000,550000,35036,108.94112973921,2
805000,550000,35038,NA,0
829000,550000,35041,NA,0
837000,550000,35042,10.5078577437627,1
845000,550000,35043,117.357549243002,1
853000,550000,35044,119.508285478996,2
861000,550000,35045,169.773297500727,2
869000,550000,35046,10.8550812865359,1
349000,542000,35277,162.406245616043,1
357000,542000,35278,45.9411476643693,1
389000,542000,35282,NA,0
405000,542000,35284,25.3712722400946,1
413000,542000,35285,9.84140209413941,1
445000,542000,35289,236.950843484936,1
477000,542000,35293,542.952307673725,1
485000,542000,35294,27.4336766610462,1
493000,542000,35295,72.5491411920559,1
501000,542000,35296,32.0847083011582,1
509000,542000,35297,NA,0
533000,542000,35300,123.237138745109,1
541000,542000,35301,8.64422523132524,1
549000,542000,35302,155.357969327352,1
597000,542000,35308,NA,0
669000,542000,35317,NA,0
693000,542000,35320,250.100494002278,1
725000,542000,35324,73.1341459608267,1
733000,542000,35325,110.762730370436,2
749000,542000,35327,11.7470600844651,1
789000,542000,35332,9.52018994183672,1
797000,542000,35333,317.133689876729,1
805000,542000,35334,42.0474216335038,1
821000,542000,35336,3.93480916755922,1
829000,542000,35337,188.187381244509,1
837000,542000,35338,114.435146519062,3
845000,542000,35339,95.2871928364858,1
853000,542000,35340,331.07101264898,1
869000,542000,35342,23.9349933958841,1
389000,534000,35578,NA,0
485000,534000,35590,91.0509312483784,1
517000,534000,35594,290.573156669121,1
581000,534000,35602,6.49624278907244,1
677000,534000,35614,99.9224234903772,1
685000,534000,35615,131.258838060717,1
709000,534000,35618,NA,0
717000,534000,35619,18.3170727483729,1
725000,534000,35620,27.2062534554787,1
733000,534000,35621,NA,0
741000,534000,35622,NA,0
757000,534000,35624,160.033411302963,1
765000,534000,35625,255.115878450315,1
773000,534000,35626,NA,0
797000,534000,35629,47.8407894531289,1
805000,534000,35630,160.421928779736,2
813000,534000,35631,63.1008473382738,2
821000,534000,35632,58.0301257393472,2
829000,534000,35633,24.8857908883671,1
837000,534000,35634,NA,0
853000,534000,35636,71.38945982908,2
861000,534000,35637,2.02953938959471,1
357000,526000,35870,99.5715211393184,2
373000,526000,35872,33.4411134475256,1
397000,526000,35875,NA,0
493000,526000,35887,17.1943782194156,1
581000,526000,35898,NA,0
597000,526000,35900,43.309847854852,1
661000,526000,35908,10.7468691159885,1
669000,526000,35909,96.3762813174313,1
677000,526000,35910,NA,0
685000,526000,35911,NA,0
701000,526000,35913,51.4774203739907,1
709000,526000,35914,210.105727759486,1
717000,526000,35915,NA,0
733000,526000,35917,4.47849730899067,1
741000,526000,35918,18.8173201059241,1
749000,526000,35919,NA,0
757000,526000,35920,NA,0
765000,526000,35921,NA,0
773000,526000,35922,NA,0
789000,526000,35924,189.003574922813,1
805000,526000,35926,7.33869747816166,1
821000,526000,35928,123.760303133865,2
829000,526000,35929,81.5055638542721,1
845000,526000,35931,292.758481974319,1
853000,526000,35932,234.74323415729,1
861000,526000,35933,55.5164836602038,1
349000,518000,36165,55.8640917381574,1
357000,518000,36166,70.5503863013914,2
373000,518000,36168,NA,0
389000,518000,36170,13.7185401569528,1
421000,518000,36174,71.3423049918517,1
445000,518000,36177,29.1906333023608,1
485000,518000,36182,181.735096485513,1
501000,518000,36184,24.9052705357144,1
653000,518000,36203,70.7897838831791,1
661000,518000,36204,154.422647463328,2
669000,518000,36205,115.832373300295,2
685000,518000,36207,NA,0
693000,518000,36208,135.493521010469,1
701000,518000,36209,97.8433390559537,1
709000,518000,36210,22.0829121105567,2
717000,518000,36211,37.2285438099891,1
725000,518000,36212,186.329551717771,2
741000,518000,36214,6.69641289458389,1
765000,518000,36217,80.2463334757072,1
773000,518000,36218,135.104089768569,2
781000,518000,36219,252.031114663145,1
797000,518000,36221,19.1235685614458,1
813000,518000,36223,215.932506934904,1
821000,518000,36224,137.25402631233,1
837000,518000,36226,NA,0
853000,518000,36228,46.7300085221862,1
861000,518000,36229,141.396186823103,2
341000,510000,36460,342.398657210737,1
357000,510000,36462,13.6314538204668,1
381000,510000,36465,NA,0
413000,510000,36469,78.1797096232552,1
421000,510000,36470,82.1877234190208,3
437000,510000,36472,279.108172472772,1
453000,510000,36474,52.9101307029126,1
477000,510000,36477,48.9114406162918,1
485000,510000,36478,NA,0
493000,510000,36479,12.4001010421465,1
533000,510000,36484,29.9228849269928,1
637000,510000,36497,26.865079669127,1
645000,510000,36498,66.3703118690474,1
653000,510000,36499,152.404940984641,1
693000,510000,36504,NA,0
701000,510000,36505,NA,0
717000,510000,36507,25.5558761230454,1
741000,510000,36510,178.704630608256,1
749000,510000,36511,116.346441346773,2
757000,510000,36512,48.0339130393213,1
765000,510000,36513,NA,0
781000,510000,36515,107.437795521972,1
789000,510000,36516,275.973692212515,1
797000,510000,36517,43.1733299665259,1
805000,510000,36518,NA,0
813000,510000,36519,64.648052993264,1
829000,510000,36521,198.058551771324,1
837000,510000,36522,NA,0
853000,510000,36524,164.048125540605,1
861000,510000,36525,NA,0
389000,502000,36762,204.002596021818,1
413000,502000,36765,NA,0
421000,502000,36766,95.9997242238503,1
445000,502000,36769,92.7908014426563,2
477000,502000,36773,52.479927165002,1
485000,502000,36774,34.4256060612472,1
541000,502000,36781,NA,0
613000,502000,36790,226.134194321185,1
621000,502000,36791,160.167284613002,1
645000,502000,36794,62.888167695192,1
661000,502000,36796,45.9085501675334,1
669000,502000,36797,NA,0
709000,502000,36802,NA,0
717000,502000,36803,37.0959328937637,1
765000,502000,36809,NA,0
773000,502000,36810,53.8287098718705,1
789000,502000,36812,91.5874855548479,1
805000,502000,36814,62.211361799509,1
837000,502000,36818,132.884181655023,1
853000,502000,36820,137.694789496246,1
861000,502000,36821,NA,0
429000,494000,37063,62.5604200952118,1
