"","PalEON","cell","total","x","y","biomass_avg","count"
"271","Ash",5066,5,197000,1358000,NA,0
"272","Ash",5067,6,205000,1358000,NA,0
"273","Ash",5068,5,213000,1358000,NA,0
"274","Ash",5069,6,221000,1358000,35.4226705340643,2
"275","Ash",5070,4,229000,1358000,57.058733726411,1
"276","Ash",5071,5,237000,1358000,NA,0
"277","Ash",5072,3,245000,1358000,NA,0
"278","Ash",5073,4,253000,1358000,24.8348790749748,2
"279","Ash",5074,5,261000,1358000,2.48965488600433,1
"280","Ash",5075,3,269000,1358000,NA,0
"281","Ash",5076,3,277000,1358000,15.3250149891969,1
"282","Ash",5077,5,285000,1358000,2.67792109110782,2
"283","Ash",5078,5,293000,1358000,2.34502914765798,1
"284","Ash",5079,3,301000,1358000,NA,0
"285","Ash",5080,3,309000,1358000,NA,0
"286","Ash",5081,2,317000,1358000,NA,0
"287","Ash",5335,1,-19000,1350000,NA,0
"288","Ash",5339,1,13000,1350000,NA,0
"289","Ash",5340,3,21000,1350000,NA,0
"290","Ash",5341,2,29000,1350000,NA,0
"291","Ash",5344,1,53000,1350000,NA,0
"292","Ash",5346,2,69000,1350000,NA,0
"293","Ash",5347,1,77000,1350000,NA,0
"294","Ash",5349,4,93000,1350000,9.49477749846586,1
"295","Ash",5350,4,101000,1350000,2.56391394688742,1
"296","Ash",5351,2,109000,1350000,NA,0
"297","Ash",5352,6,117000,1350000,2.95496822314181,1
"298","Ash",5353,2,125000,1350000,NA,0
"299","Ash",5354,2,133000,1350000,NA,0
"300","Ash",5358,1,165000,1350000,NA,0
"301","Ash",5359,2,173000,1350000,NA,0
"302","Ash",5360,2,181000,1350000,NA,0
"303","Ash",5361,3,189000,1350000,35.8962135401671,1
"304","Ash",5362,6,197000,1350000,3.55909143021242,1
"305","Ash",5363,5,205000,1350000,NA,0
"306","Ash",5364,4,213000,1350000,31.2709303761623,2
"307","Ash",5365,5,221000,1350000,10.7802309806844,1
"308","Ash",5366,3,229000,1350000,NA,0
"309","Ash",5367,5,237000,1350000,5.51888217002923,1
"310","Ash",5368,4,245000,1350000,NA,0
"311","Ash",5369,6,253000,1350000,NA,0
"312","Ash",5370,4,261000,1350000,3.46866333763446,1
"313","Ash",5371,6,269000,1350000,NA,0
"314","Ash",5372,5,277000,1350000,NA,0
"315","Ash",5373,6,285000,1350000,4.76430229781938,1
"316","Ash",5374,5,293000,1350000,NA,0
"317","Ash",5375,4,301000,1350000,NA,0
"318","Ash",5376,3,309000,1350000,6.25546093236307,1
"319","Ash",5377,4,317000,1350000,NA,0
"320","Ash",5379,1,333000,1350000,NA,0
"321","Ash",5636,3,21000,1342000,34.8718136256532,1
"322","Ash",5637,1,29000,1342000,NA,0
"323","Ash",5643,1,77000,1342000,NA,0
"324","Ash",5645,1,93000,1342000,NA,0
"325","Ash",5646,1,101000,1342000,9.21773123934133,1
"326","Ash",5647,4,109000,1342000,18.5060674445106,2
"327","Ash",5648,2,117000,1342000,48.3644287387236,1
"328","Ash",5649,1,125000,1342000,NA,0
"329","Ash",5650,2,133000,1342000,NA,0
"330","Ash",5651,2,141000,1342000,2.27464741181505,1
"331","Ash",5653,1,157000,1342000,84.9521934738793,1
"332","Ash",5654,4,165000,1342000,29.3479623042857,1
"333","Ash",5655,4,173000,1342000,2.79456528021017,1
"334","Ash",5656,5,181000,1342000,29.1899095787598,2
"335","Ash",5657,5,189000,1342000,NA,0
"336","Ash",5658,4,197000,1342000,NA,0
"337","Ash",5659,5,205000,1342000,NA,0
"338","Ash",5660,3,213000,1342000,NA,0
"339","Ash",5661,5,221000,1342000,2.95496822314181,1
"340","Ash",5662,5,229000,1342000,NA,0
"341","Ash",5663,4,237000,1342000,29.5311861122984,1
"342","Ash",5664,7,245000,1342000,20.5864426215056,2
"343","Ash",5665,5,253000,1342000,37.111645413505,1
"344","Ash",5666,5,261000,1342000,NA,0
"345","Ash",5667,5,269000,1342000,18.0213609661907,1
"346","Ash",5668,5,277000,1342000,NA,0
"347","Ash",5669,5,285000,1342000,14.7633561490474,1
"348","Ash",5670,6,293000,1342000,NA,0
"349","Ash",5671,5,301000,1342000,NA,0
"350","Ash",5672,6,309000,1342000,NA,0
"351","Ash",5673,6,317000,1342000,NA,0
"352","Ash",5677,1,349000,1342000,NA,0
"353","Ash",5927,1,-19000,1334000,NA,0
"354","Ash",5932,1,21000,1334000,3.20567097870474,1
"355","Ash",5934,1,37000,1334000,3.03718216264594,1
"356","Ash",5936,1,53000,1334000,NA,0
"357","Ash",5940,1,85000,1334000,NA,0
"358","Ash",5941,4,93000,1334000,NA,0
"359","Ash",5942,2,101000,1334000,NA,0
"360","Ash",5946,1,133000,1334000,NA,0
"361","Ash",5947,1,141000,1334000,NA,0
"362","Ash",5948,5,149000,1334000,20.9835177493302,2
"363","Ash",5949,6,157000,1334000,4.85440131890402,2
"364","Ash",5950,5,165000,1334000,7.87186619630825,1
"365","Ash",5951,4,173000,1334000,2.20554298030922,1
"366","Ash",5952,4,181000,1334000,NA,0
"367","Ash",5953,3,189000,1334000,NA,0
"368","Ash",5954,5,197000,1334000,NA,0
"369","Ash",5955,4,205000,1334000,4.13116737002426,1
"370","Ash",5956,4,213000,1334000,NA,0
"371","Ash",5957,5,221000,1334000,NA,0
"372","Ash",5958,6,229000,1334000,27.7514309899175,1
"373","Ash",5959,3,237000,1334000,NA,0
"374","Ash",5960,4,245000,1334000,3.03718216264594,1
"375","Ash",5961,6,253000,1334000,NA,0
"376","Ash",5962,5,261000,1334000,3.92274853410998,2
"377","Ash",5963,4,269000,1334000,4.47311472601527,2
"378","Ash",5964,7,277000,1334000,46.5225762798055,1
"379","Ash",5965,4,285000,1334000,NA,0
"380","Ash",5966,3,293000,1334000,NA,0
"381","Ash",5967,6,301000,1334000,12.2722197791714,2
"382","Ash",5968,4,309000,1334000,8.70851213742358,1
"383","Ash",5969,4,317000,1334000,9.60527771692523,2
"384","Ash",5970,3,325000,1334000,NA,0
"385","Ash",5971,2,333000,1334000,NA,0
"386","Ash",5972,2,341000,1334000,NA,0
"387","Ash",5973,2,349000,1334000,NA,0
"388","Ash",6229,3,29000,1326000,NA,0
"389","Ash",6232,1,53000,1326000,NA,0
"390","Ash",6233,2,61000,1326000,NA,0
"391","Ash",6234,1,69000,1326000,NA,0
"392","Ash",6236,1,85000,1326000,6.950052476787,1
